session_id,day,total_pnl,emerald_pnl,tomato_pnl,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
10,0,100873.29999999993,0.0,0.0,10.137898688992777,0.9999235802362987,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18159.0,""cash"":-671910.0,""position"":69,""slope_per_step"":1.7924376713963768,""r_squared"":0.9982014036084987},""INTARIAN_PEPPER_ROOT"":{""pnl"":82714.29999999993,""cash"":-918278.0,""position"":77,""slope_per_step"":8.345461017596401,""r_squared"":0.9999858389331517}}"
11,1,99368.5,0.0,0.0,9.979637328509588,0.9998870064820453,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17165.0,""cash"":-602897.0,""position"":62,""slope_per_step"":1.6957923415579235,""r_squared"":0.9983265230817204},""INTARIAN_PEPPER_ROOT"":{""pnl"":82203.5,""cash"":-967789.0,""position"":75,""slope_per_step"":8.283844986951674,""r_squared"":0.9999689363205854}}"
12,-1,99529.29999999993,0.0,0.0,9.974244560349245,0.9998972688311951,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16918.0,""cash"":-593143.0,""position"":61,""slope_per_step"":1.6617917114799172,""r_squared"":0.9968191895839119},""INTARIAN_PEPPER_ROOT"":{""pnl"":82611.29999999993,""cash"":-841381.0,""position"":77,""slope_per_step"":8.312452848869329,""r_squared"":0.9999737716987516}}"
13,0,100463.29999999993,0.0,0.0,9.966831144161912,0.999906768840661,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17534.0,""cash"":-752543.0,""position"":77,""slope_per_step"":1.6926142772701427,""r_squared"":0.9976767993895944},""INTARIAN_PEPPER_ROOT"":{""pnl"":82929.29999999993,""cash"":-918063.0,""position"":77,""slope_per_step"":8.274216866891765,""r_squared"":0.9999713456347661}}"
14,1,99439.0,0.0,0.0,9.981384726630857,0.9998815583721632,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16848.0,""cash"":-473201.0,""position"":49,""slope_per_step"":1.6981450772714508,""r_squared"":0.9966445827982664},""INTARIAN_PEPPER_ROOT"":{""pnl"":82591.0,""cash"":-1037401.0,""position"":80,""slope_per_step"":8.283239649359405,""r_squared"":0.9999522551401867}}"
15,-1,99881.59999999998,0.0,0.0,9.994491608393917,0.9998805056853957,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82152.59999999998,""cash"":-805840.0,""position"":74,""slope_per_step"":8.256949493214496,""r_squared"":0.9999893605003555},""ASH_COATED_OSMIUM"":{""pnl"":17729.0,""cash"":-592332.0,""position"":61,""slope_per_step"":1.7375421151794213,""r_squared"":0.9971557856317743}}"
16,0,98962.79999999993,0.0,0.0,9.967510201083117,0.9999107975788042,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16684.0,""cash"":-243342.0,""position"":26,""slope_per_step"":1.6534918350709185,""r_squared"":0.9960046258694959},""INTARIAN_PEPPER_ROOT"":{""pnl"":82278.79999999993,""cash"":-853714.0,""position"":72,""slope_per_step"":8.314018366012197,""r_squared"":0.9999820437919085}}"
17,1,100928.0,0.0,0.0,10.16823683519914,0.9999717391264342,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83029.0,""cash"":-1036963.0,""position"":80,""slope_per_step"":8.372086726561658,""r_squared"":0.9999889072581513},""ASH_COATED_OSMIUM"":{""pnl"":17899.0,""cash"":-222125.0,""position"":24,""slope_per_step"":1.7961501086375011,""r_squared"":0.99895095762633}}"
18,-1,99615.29999999993,0.0,0.0,10.064300152293196,0.9999239032913615,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82423.29999999993,""cash"":-841569.0,""position"":77,""slope_per_step"":8.301731319881519,""r_squared"":0.9999812112399932},""ASH_COATED_OSMIUM"":{""pnl"":17192.0,""cash"":-592869.0,""position"":61,""slope_per_step"":1.7625688324116884,""r_squared"":0.9980730788309707}}"
19,0,100271.0,0.0,0.0,10.046396614522786,0.9999524922042717,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17421.0,""cash"":-412622.0,""position"":43,""slope_per_step"":1.7413640228956402,""r_squared"":0.9983239278968358},""INTARIAN_PEPPER_ROOT"":{""pnl"":82850.0,""cash"":-957142.0,""position"":80,""slope_per_step"":8.305032591627135,""r_squared"":0.9999873463759387}}"
20,1,98769.30000000005,0.0,0.0,9.934410922827919,0.9999353808443331,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16767.0,""cash"":-723307.0,""position"":74,""slope_per_step"":1.6705664188036642,""r_squared"":0.9985041816225697},""INTARIAN_PEPPER_ROOT"":{""pnl"":82002.30000000005,""cash"":-995990.0,""position"":77,""slope_per_step"":8.26384450402425,""r_squared"":0.9999788124268805}}"
21,-1,100029.29999999993,0.0,0.0,9.940914852140935,0.999903382068528,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82358.29999999993,""cash"":-841634.0,""position"":77,""slope_per_step"":8.28231978798098,""r_squared"":0.9999771467483372},""ASH_COATED_OSMIUM"":{""pnl"":17671.0,""cash"":-782409.0,""position"":80,""slope_per_step"":1.6585950641599507,""r_squared"":0.9970703128049604}}"
22,0,99504.0,0.0,0.0,9.985998179930581,0.9999323941533761,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82612.0,""cash"":-957380.0,""position"":80,""slope_per_step"":8.285570663720307,""r_squared"":0.9999783221995587},""ASH_COATED_OSMIUM"":{""pnl"":16892.0,""cash"":-153125.0,""position"":17,""slope_per_step"":1.700427516210275,""r_squared"":0.9976627029050675}}"
23,1,101601.0,0.0,0.0,10.162778070019572,0.9999144063949409,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83284.0,""cash"":-1036708.0,""position"":80,""slope_per_step"":8.366384832133644,""r_squared"":0.9999791057568939},""ASH_COATED_OSMIUM"":{""pnl"":18317.0,""cash"":-591744.0,""position"":61,""slope_per_step"":1.7963932378859324,""r_squared"":0.998572978777217}}"
24,-1,98982.79999999993,0.0,0.0,9.91485692249735,0.9999304642723397,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82145.79999999993,""cash"":-781847.0,""position"":72,""slope_per_step"":8.266286147219633,""r_squared"":0.9999795235452771},""ASH_COATED_OSMIUM"":{""pnl"":16837.0,""cash"":686904.0,""position"":-67,""slope_per_step"":1.6485707752777077,""r_squared"":0.9976278192378791}}"
25,0,101493.40000000002,0.0,0.0,10.131629228024092,0.9999080802602531,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":19014.0,""cash"":-90997.0,""position"":11,""slope_per_step"":1.8296566112605661,""r_squared"":0.9985777280106442},""INTARIAN_PEPPER_ROOT"":{""pnl"":82479.40000000002,""cash"":-905513.0,""position"":76,""slope_per_step"":8.301972616763527,""r_squared"":0.9999549351931379}}"
26,1,99831.90000000002,0.0,0.0,9.953605935186259,0.9998778620721495,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16328.0,""cash"":-453719.0,""position"":47,""slope_per_step"":1.5817930326139302,""r_squared"":0.997303787505595},""INTARIAN_PEPPER_ROOT"":{""pnl"":83503.90000000002,""cash"":-910489.0,""position"":71,""slope_per_step"":8.371812902572314,""r_squared"":0.9999815509547676}}"
27,-1,97970.0,0.0,0.0,9.843454750701333,0.9998116509451124,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15508.0,""cash"":-634557.0,""position"":65,""slope_per_step"":1.5089866533118665,""r_squared"":0.9960179532944021},""INTARIAN_PEPPER_ROOT"":{""pnl"":82462.0,""cash"":-877530.0,""position"":80,""slope_per_step"":8.334468097389466,""r_squared"":0.9999484618542674}}"
28,0,100308.0,0.0,0.0,10.054084439800839,0.9999338474796762,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83342.0,""cash"":-956650.0,""position"":80,""slope_per_step"":8.395674416674735,""r_squared"":0.9999683798016238},""ASH_COATED_OSMIUM"":{""pnl"":16966.0,""cash"":-783114.0,""position"":80,""slope_per_step"":1.6584100231261003,""r_squared"":0.9979601962477771}}"
29,1,99598.30000000005,0.0,0.0,9.892955327351153,0.9998116917432139,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":81937.30000000005,""cash"":-996055.0,""position"":77,""slope_per_step"":8.219692781406524,""r_squared"":0.9999868856162271},""ASH_COATED_OSMIUM"":{""pnl"":17661.0,""cash"":77667.0,""position"":-6,""slope_per_step"":1.6732625459446255,""r_squared"":0.9932659553851757}}"
30,-1,100661.29999999993,0.0,0.0,10.142753646613151,0.9999205363991622,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82955.29999999993,""cash"":-841037.0,""position"":77,""slope_per_step"":8.317121700800831,""r_squared"":0.9999664338231715},""ASH_COATED_OSMIUM"":{""pnl"":17706.0,""cash"":-782374.0,""position"":80,""slope_per_step"":1.8256319458123194,""r_squared"":0.9969947761393384}}"
31,0,100066.0,0.0,0.0,10.087625537182856,0.9998498584828631,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83446.0,""cash"":-956546.0,""position"":80,""slope_per_step"":8.438865728879257,""r_squared"":0.9999595970695341},""ASH_COATED_OSMIUM"":{""pnl"":16620.0,""cash"":-723454.0,""position"":74,""slope_per_step"":1.6487598083035981,""r_squared"":0.9970164513332016}}"
32,1,97020.0,0.0,0.0,9.79425997353098,0.9998611666167028,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":81844.0,""cash"":-1038148.0,""position"":80,""slope_per_step"":8.26330538957744,""r_squared"":0.9999758858714634},""ASH_COATED_OSMIUM"":{""pnl"":15176.0,""cash"":-454871.0,""position"":47,""slope_per_step"":1.5309545839535459,""r_squared"":0.9968496348897984}}"
33,-1,100092.0,0.0,0.0,10.041375942290559,0.9998717639628691,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17656.0,""cash"":-382384.0,""position"":40,""slope_per_step"":1.7387573523655735,""r_squared"":0.9955336196273354},""INTARIAN_PEPPER_ROOT"":{""pnl"":82436.0,""cash"":-877556.0,""position"":80,""slope_per_step"":8.302618589924991,""r_squared"":0.9999820708237702}}"
34,0,98380.09999999998,0.0,0.0,9.86328903272351,0.9999760043005786,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":81990.09999999998,""cash"":-945002.0,""position"":79,""slope_per_step"":8.245503095019641,""r_squared"":0.9999881410513295},""ASH_COATED_OSMIUM"":{""pnl"":16390.0,""cash"":-693681.0,""position"":71,""slope_per_step"":1.6177859377038595,""r_squared"":0.9991240371778405}}"
35,1,98710.59999999998,0.0,0.0,9.955678896288614,0.9998949069533831,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16621.0,""cash"":-553436.0,""position"":57,""slope_per_step"":1.6728658574826585,""r_squared"":0.9968625520941428},""INTARIAN_PEPPER_ROOT"":{""pnl"":82089.59999999998,""cash"":-953903.0,""position"":74,""slope_per_step"":8.282813038805958,""r_squared"":0.9999668250725467}}"
36,-1,98209.69999999995,0.0,0.0,9.827725194971038,0.999949458158357,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":14989.0,""cash"":-355048.0,""position"":37,""slope_per_step"":1.4338266549582666,""r_squared"":0.9972383950160119},""INTARIAN_PEPPER_ROOT"":{""pnl"":83220.69999999995,""cash"":-792772.0,""position"":73,""slope_per_step"":8.393898540012785,""r_squared"":0.9999715965566546}}"
37,0,99698.0,0.0,0.0,10.044695189385367,0.9999464671614042,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82015.0,""cash"":-957977.0,""position"":80,""slope_per_step"":8.264568848170098,""r_squared"":0.9999781882933577},""ASH_COATED_OSMIUM"":{""pnl"":17683.0,""cash"":-512370.0,""position"":53,""slope_per_step"":1.7801263412152635,""r_squared"":0.9976099111613598}}"
38,1,100412.0,0.0,0.0,10.112571327238713,0.9999519278666136,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18097.0,""cash"":-691974.0,""position"":71,""slope_per_step"":1.8323883168538833,""r_squared"":0.9993239026060625},""INTARIAN_PEPPER_ROOT"":{""pnl"":82315.0,""cash"":-1037677.0,""position"":80,""slope_per_step"":8.280183010384835,""r_squared"":0.9999827488510155}}"
39,-1,99675.29999999993,0.0,0.0,10.029047706334667,0.9999718368358317,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82633.29999999993,""cash"":-841359.0,""position"":77,""slope_per_step"":8.343583456978026,""r_squared"":0.999943142686255},""ASH_COATED_OSMIUM"":{""pnl"":17042.0,""cash"":-162976.0,""position"":18,""slope_per_step"":1.6854642493566425,""r_squared"":0.9973348965212845}}"
40,0,101347.29999999993,0.0,0.0,10.164029444454329,0.9999349469294543,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82882.29999999993,""cash"":-918110.0,""position"":77,""slope_per_step"":8.369902435901043,""r_squared"":0.9999749082429975},""ASH_COATED_OSMIUM"":{""pnl"":18465.0,""cash"":-761613.0,""position"":78,""slope_per_step"":1.7941270085532701,""r_squared"":0.9987666154778937}}"
41,1,100309.69999999995,0.0,0.0,10.138506343050663,0.9998558470158677,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17441.0,""cash"":-742635.0,""position"":76,""slope_per_step"":1.7865775125277752,""r_squared"":0.9970122196436133},""INTARIAN_PEPPER_ROOT"":{""pnl"":82868.69999999995,""cash"":-939124.0,""position"":73,""slope_per_step"":8.351928830522889,""r_squared"":0.9999836069321488}}"
42,-1,100906.0,0.0,0.0,10.22578184192922,0.9998503931302793,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18285.0,""cash"":-581775.0,""position"":60,""slope_per_step"":1.897419803072198,""r_squared"":0.9972304626447751},""INTARIAN_PEPPER_ROOT"":{""pnl"":82621.0,""cash"":-877371.0,""position"":80,""slope_per_step"":8.328362038857021,""r_squared"":0.9999797062717778}}"
43,0,101375.0,0.0,0.0,10.120799376370213,0.9996521460449621,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17886.0,""cash"":-652181.0,""position"":67,""slope_per_step"":1.7492524526965245,""r_squared"":0.9922896451004701},""INTARIAN_PEPPER_ROOT"":{""pnl"":83489.0,""cash"":-956503.0,""position"":80,""slope_per_step"":8.371546923673684,""r_squared"":0.999948566221236}}"
44,1,98706.0,0.0,0.0,9.957170809686518,0.9999507564733581,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82699.0,""cash"":-1037293.0,""position"":80,""slope_per_step"":8.331439220841192,""r_squared"":0.9999725298654217},""ASH_COATED_OSMIUM"":{""pnl"":16007.0,""cash"":-644059.0,""position"":66,""slope_per_step"":1.6257315888453159,""r_squared"":0.9970049870184319}}"
45,-1,99807.0,0.0,0.0,9.986789722584893,0.9998523288872546,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82194.0,""cash"":-877798.0,""position"":80,""slope_per_step"":8.263574951046749,""r_squared"":0.9999676764982478},""ASH_COATED_OSMIUM"":{""pnl"":17613.0,""cash"":-672456.0,""position"":69,""slope_per_step"":1.7232147715381476,""r_squared"":0.9958570047089087}}"
46,0,97662.69999999995,0.0,0.0,9.875374457861735,0.9998843348428721,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15241.0,""cash"":-484809.0,""position"":50,""slope_per_step"":1.5452882589508825,""r_squared"":0.9954692328073043},""INTARIAN_PEPPER_ROOT"":{""pnl"":82421.69999999995,""cash"":-866571.0,""position"":73,""slope_per_step"":8.330086198910863,""r_squared"":0.9999870309954554}}"
47,1,100074.0,0.0,0.0,9.995602662471232,0.9999418739499839,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17154.0,""cash"":-612909.0,""position"":63,""slope_per_step"":1.6501841775858417,""r_squared"":0.9979291011267628},""INTARIAN_PEPPER_ROOT"":{""pnl"":82920.0,""cash"":-1037072.0,""position"":80,""slope_per_step"":8.345418484885395,""r_squared"":0.9999674489546327}}"
48,-1,97240.40000000002,0.0,0.0,9.818208583131495,0.9999476500399345,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":81360.40000000002,""cash"":-830632.0,""position"":76,""slope_per_step"":8.21378961797131,""r_squared"":0.9999598912604438},""ASH_COATED_OSMIUM"":{""pnl"":15880.0,""cash"":-784200.0,""position"":80,""slope_per_step"":1.6044189651601897,""r_squared"":0.9967887312547339}}"
49,0,99093.29999999993,0.0,0.0,9.889608882132494,0.9999395138911673,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82195.29999999993,""cash"":-918797.0,""position"":77,""slope_per_step"":8.239560731058026,""r_squared"":0.9999825027288163},""ASH_COATED_OSMIUM"":{""pnl"":16898.0,""cash"":-163120.0,""position"":18,""slope_per_step"":1.6500481510744816,""r_squared"":0.9985757856015047}}"
50,1,101140.90000000002,0.0,0.0,10.184223956408445,0.9999502477867624,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82984.90000000002,""cash"":-911008.0,""position"":71,""slope_per_step"":8.348405855248254,""r_squared"":0.9999788983075901},""ASH_COATED_OSMIUM"":{""pnl"":18156.0,""cash"":-21848.0,""position"":4,""slope_per_step"":1.835818101160181,""r_squared"":0.9992769509104412}}"
51,-1,98291.0,0.0,0.0,9.900604097131236,0.9999513833207825,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82936.0,""cash"":-877056.0,""position"":80,""slope_per_step"":8.388356388892749,""r_squared"":0.9999716735308276},""ASH_COATED_OSMIUM"":{""pnl"":15355.0,""cash"":-624709.0,""position"":64,""slope_per_step"":1.512247708238477,""r_squared"":0.996569880657925}}"
52,0,99387.0,0.0,0.0,9.900366392416874,0.9998781217409168,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17357.0,""cash"":317387.0,""position"":-30,""slope_per_step"":1.6557589385915894,""r_squared"":0.9965889039585238},""INTARIAN_PEPPER_ROOT"":{""pnl"":82030.0,""cash"":-957962.0,""position"":80,""slope_per_step"":8.244607453825289,""r_squared"":0.9999828721457182}}"
53,1,99496.30000000005,0.0,0.0,9.96502244546741,0.9998752817673893,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82527.30000000005,""cash"":-995465.0,""position"":77,""slope_per_step"":8.291169028252886,""r_squared"":0.9999846632646473},""ASH_COATED_OSMIUM"":{""pnl"":16969.0,""cash"":-763109.0,""position"":78,""slope_per_step"":1.673853417214534,""r_squared"":0.9963534266222537}}"
54,-1,99061.0,0.0,0.0,9.90736597677287,0.999889933400387,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82358.0,""cash"":-877634.0,""position"":80,""slope_per_step"":8.3212899473641,""r_squared"":0.9999336100940551},""ASH_COATED_OSMIUM"":{""pnl"":16703.0,""cash"":-213320.0,""position"":23,""slope_per_step"":1.5860760294087604,""r_squared"":0.9969432774256408}}"
55,0,100279.0,0.0,0.0,10.155856292421168,0.9999549401693,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17492.0,""cash"":-682578.0,""position"":70,""slope_per_step"":1.8001364894953649,""r_squared"":0.9986044232121346},""INTARIAN_PEPPER_ROOT"":{""pnl"":82787.0,""cash"":-957205.0,""position"":80,""slope_per_step"":8.355719802925798,""r_squared"":0.9999886317300852}}"
56,1,99159.0,0.0,0.0,9.867488293770702,0.9998518599760473,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16611.0,""cash"":-683459.0,""position"":70,""slope_per_step"":1.58005599142456,""r_squared"":0.9964337501647668},""INTARIAN_PEPPER_ROOT"":{""pnl"":82548.0,""cash"":-1037444.0,""position"":80,""slope_per_step"":8.287432302346138,""r_squared"":0.999979050869185}}"
57,-1,101332.0,0.0,0.0,10.145004466992264,0.999940030092363,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82477.0,""cash"":-877515.0,""position"":80,""slope_per_step"":8.28262460166646,""r_squared"":0.9999813077395309},""ASH_COATED_OSMIUM"":{""pnl"":18855.0,""cash"":-591206.0,""position"":61,""slope_per_step"":1.8623798653257986,""r_squared"":0.9975875012736589}}"
58,0,99784.19999999995,0.0,0.0,10.057806253999868,0.9999357281580333,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17828.0,""cash"":-362210.0,""position"":38,""slope_per_step"":1.8281030607890305,""r_squared"":0.9976010408148088},""INTARIAN_PEPPER_ROOT"":{""pnl"":81956.19999999995,""cash"":-932036.0,""position"":78,""slope_per_step"":8.229703193210828,""r_squared"":0.9999293825093349}}"
59,1,102048.30000000005,0.0,0.0,10.34913816452199,0.9999131229692182,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83812.30000000005,""cash"":-994180.0,""position"":77,""slope_per_step"":8.394218257436787,""r_squared"":0.9999354972720906},""ASH_COATED_OSMIUM"":{""pnl"":18236.0,""cash"":-751841.0,""position"":77,""slope_per_step"":1.954919907085199,""r_squared"":0.9981471940134417}}"
60,-1,99945.0,0.0,0.0,10.003190328674307,0.9999503208646962,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82392.0,""cash"":-877600.0,""position"":80,""slope_per_step"":8.304854522350954,""r_squared"":0.9999874853646428},""ASH_COATED_OSMIUM"":{""pnl"":17553.0,""cash"":-352484.0,""position"":37,""slope_per_step"":1.698335806323358,""r_squared"":0.998558615120692}}"
61,0,99792.69999999995,0.0,0.0,9.917194182354327,0.9999102301764032,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82349.69999999995,""cash"":-866643.0,""position"":73,""slope_per_step"":8.250434964492745,""r_squared"":0.9999708346286578},""ASH_COATED_OSMIUM"":{""pnl"":17443.0,""cash"":-192578.0,""position"":21,""slope_per_step"":1.6667592178615922,""r_squared"":0.9982728495598707}}"
