day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;700;VEV_4500;740;6;738;19;;;756;6;758;19;;;748.0;0.0
0;700;VELVETFRUIT_EXTRACT;5246;24;5245;36;;;5251;60;;;;;5248.5;0.0
0;800;VEV_5500;8;15;;;;;9;15;;;;;8.5;0.0
0;800;VEV_5400;22;15;;;;;23;15;;;;;22.5;0.0
0;800;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
0;800;VEV_5300;50;15;;;;;53;15;;;;;51.5;0.0
0;800;VEV_5200;99;9;98;16;;;102;25;;;;;100.5;0.0
0;800;VEV_4500;739;9;737;16;;;755;9;757;16;;;747.0;0.0
0;800;HYDROGEL_PACK;9995;11;9993;26;;;10011;11;10014;26;;;10003.0;0.0
0;800;VELVETFRUIT_EXTRACT;5245;25;5244;42;;;5250;67;;;;;5247.5;0.0
0;800;VEV_5100;167;25;;;;;172;25;;;;;169.5;0.0
0;800;VEV_4000;1237;7;1234;30;;;1258;7;1260;30;;;1247.5;0.0
0;800;VEV_5000;252;9;251;16;;;258;25;;;;;255.0;0.0
0;800;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
0;900;VEV_4500;738;12;736;19;;;754;12;756;19;;;746.0;0.0
0;900;VELVETFRUIT_EXTRACT;5244;15;5243;41;;;5249;56;;;;;5246.5;0.0
0;900;VEV_5100;167;12;166;19;;;171;31;;;;;169.0;0.0
0;900;VEV_4000;1236;8;1233;26;;;1257;8;1259;26;;;1246.5;0.0
0;900;VEV_5000;251;12;250;19;;;257;31;;;;;254.0;0.0
0;900;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
0;900;VEV_5500;8;29;;;;;9;29;;;;;8.5;0.0
0;900;VEV_5400;22;29;;;;;23;29;;;;;22.5;0.0
0;900;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
0;900;VEV_5300;50;29;;;;;52;29;;;;;51.0;0.0
0;900;VEV_5200;98;31;;;;;101;31;;;;;99.5;0.0
0;900;HYDROGEL_PACK;9997;11;9994;27;;;10013;11;10015;27;;;10005.0;0.0
0;1000;VELVETFRUIT_EXTRACT;5246;7;5244;67;;;5249;17;5250;50;;;5247.5;0.0
0;1000;HYDROGEL_PACK;9995;12;9992;26;;;10011;12;10013;26;;;10003.0;0.0
0;1000;VEV_5100;167;31;;;;;171;7;172;24;;;169.0;0.0
0;1000;VEV_4000;1236;8;1234;19;;;1257;8;1260;19;;;1246.5;0.0
0;1000;VEV_5000;251;31;;;;;257;7;258;24;;;254.0;0.0
0;1000;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
0;1000;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0
0;1000;VEV_5400;22;23;;;;;23;23;;;;;22.5;0.0
0;1000;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
0;1000;VEV_5300;50;23;;;;;53;23;;;;;51.5;0.0
0;1000;VEV_5200;99;7;98;24;;;102;31;;;;;100.5;0.0
0;1000;VEV_4500;739;7;737;24;;;755;7;757;24;;;747.0;0.0
0;1100;VEV_4000;1238;7;1236;16;;;1259;7;1262;16;;;1248.5;0.0
0;1100;VEV_5100;168;20;;;;;173;20;;;;;170.5;0.0
0;1100;VEV_5000;253;6;252;14;;;259;6;260;14;;;256.0;0.0
0;1100;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
0;1100;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
0;1100;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0
0;1100;VEV_5400;22;23;;;;;24;23;;;;;23.0;0.0
0;1100;VEV_5300;51;23;;;;;53;23;;;;;52.0;0.0
0;1100;VEV_5200;100;6;99;14;;;103;20;;;;;101.5;0.0
0;1100;HYDROGEL_PACK;9995;13;9993;23;;;10011;13;10014;23;;;10003.0;0.0
0;1100;VEV_4500;741;6;739;14;;;757;6;758;14;;;749.0;0.0
0;1100;VELVETFRUIT_EXTRACT;5246;64;;;;;5251;15;5252;49;;;5248.5;0.0
0;1200;VEV_5500;8;18;;;;;9;18;;;;;8.5;0.0
0;1200;VEV_5400;22;18;;;;;24;18;;;;;23.0;0.0
0;1200;VEV_5300;51;18;;;;;53;18;;;;;52.0;0.0
0;1200;VEV_5200;99;21;;;;;102;6;103;15;;;100.5;0.0
0;1200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
0;1200;VEV_4500;740;6;738;15;;;756;6;758;15;;;748.0;0.0
0;1200;VELVETFRUIT_EXTRACT;5246;21;5245;43;;;5251;64;;;;;5248.5;0.0
0;1200;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
0;1200;HYDROGEL_PACK;9994;14;9992;28;;;10010;14;10013;28;;;10002.0;0.0
0;1200;VEV_4000;1238;8;1235;24;;;1259;8;1261;24;;;1248.5;0.0
0;1200;VEV_5100;168;21;;;;;173;21;;;;;170.5;0.0
0;1200;VEV_5000;253;6;252;15;;;259;21;;;;;256.0;0.0
0;1300;VEV_4500;740;12;738;18;;;755;12;757;18;;;747.5;0.0
0;1300;VELVETFRUIT_EXTRACT;5245;21;5244;49;;;5250;21;5251;49;;;5247.5;0.0
0;1300;VEV_4000;1237;12;1235;29;;;1258;12;1260;29;;;1247.5;0.0
0;1300;VEV_5100;168;12;167;18;;;172;30;;;;;170.0;0.0
0;1300;VEV_5000;252;12;251;18;;;258;12;259;18;;;255.0;0.0
0;1300;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
0;1300;VEV_5500;8;24;;;;;9;24;;;;;8.5;0.0
0;1300;VEV_5400;22;24;;;;;23;24;;;;;22.5;0.0
0;1300;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
0;1300;VEV_5300;51;10;50;14;;;53;24;;;;;52.0;0.0
0;1300;VEV_5200;99;30;;;;;102;30;;;;;100.5;0.0
0;1300;HYDROGEL_PACK;9995;11;9993;27;;;10011;11;10014;27;;;10003.0;0.0
0;1400;VELVETFRUIT_EXTRACT;5245;19;5244;50;;;5250;69;;;;;5247.5;0.0
0;1400;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
0;1400;HYDROGEL_PACK;9995;12;9993;24;;;10011;12;10014;24;;;10003.0;0.0
0;1400;VEV_4000;1237;10;1234;24;;;1258;10;1260;24;;;1247.5;0.0
0;1400;VEV_5100;167;24;;;;;172;24;;;;;169.5;0.0
0;1400;VEV_5000;252;8;251;16;;;258;24;;;;;255.0;0.0
0;1400;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0
0;1400;VEV_5400;22;22;;;;;23;22;;;;;22.5;0.0
0;1400;VEV_5300;50;22;;;;;53;22;;;;;51.5;0.0
0;1400;VEV_5200;99;8;98;16;;;102;24;;;;;100.5;0.0
0;1400;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
0;1400;VEV_4500;739;8;737;16;;;755;8;757;16;;;747.0;0.0
0;1500;VEV_4000;1236;14;1233;18;;;1257;14;1259;18;;;1246.5;0.0
0;1500;VEV_5100;167;7;166;16;;;171;23;;;;;169.0;0.0
0;1500;VEV_5000;251;7;250;16;;;257;7;258;16;;;254.0;0.0
0;1500;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
0;1500;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0
0;1500;VEV_5400;22;23;;;;;23;23;;;;;22.5;0.0
0;1500;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
0;1500;VEV_5300;50;23;;;;;52;5;53;18;;;51.0;0.0
0;1500;VEV_5200;98;23;;;;;101;23;;;;;99.5;0.0
0;1500;HYDROGEL_PACK;9996;14;9993;20;;;10012;14;10014;20;;;10004.0;0.0
0;1500;VEV_4500;738;7;737;16;;;754;7;756;16;;;746.0;0.0
0;1500;VELVETFRUIT_EXTRACT;5244;21;5243;46;;;5249;67;;;;;5246.5;0.0
0;1600;VEV_5400;22;17;;;;;23;17;;;;;22.5;0.0
0;1600;VEV_5300;50;17;;;;;52;17;;;;;51.0;0.0
0;1600;VEV_5200;98;25;;;;;101;25;;;;;99.5;0.0
0;1600;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
0;1600;VEV_4500;738;9;736;16;;;754;9;756;16;;;746.0;0.0
0;1600;VEV_5500;8;17;;;;;9;17;;;;;8.5;0.0
0;1600;VELVETFRUIT_EXTRACT;5243;74;;;;;5249;74;;;;;5246.0;0.0
0;1600;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
0;1600;HYDROGEL_PACK;9996;12;9994;22;;;10012;12;10015;22;;;10004.0;0.0
0;1600;VEV_4000;1236;8;1233;25;;;1257;8;1259;25;;;1246.5;0.0
0;1600;VEV_5100;166;25;;;;;171;25;;;;;168.5;0.0
0;1600;VEV_5000;251;9;250;16;;;257;25;;;;;254.0;0.0
0;1700;VEV_4500;738;10;736;24;;;754;10;756;24;;;746.0;0.0
0;1700;VELVETFRUIT_EXTRACT;5243;56;;;;;5249;56;;;;;5246.0;0.0
0;1700;VEV_4000;1236;12;1233;17;;;1256;12;1259;17;;;1246.0;0.0
0;1700;VEV_5200;98;34;;;;;101;34;;;;;99.5;0.0
0;1700;VEV_5300;50;30;;;;;52;30;;;;;51.0;0.0
0;1700;VEV_5400;22;10;21;20;;;23;30;;;;;22.5;0.0
0;1700;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
0;1700;VEV_5500;8;30;;;;;9;30;;;;;8.5;0.0
0;1700;VEV_6000;0;30;;;;;1;30;;;;;0.5;0.0
0;1700;VEV_5000;251;10;250;24;;;257;34;;;;;254.0;0.0
0;1700;VEV_5100;166;34;;;;;171;34;;;;;168.5;0.0
0;1700;HYDROGEL_PACK;9992;11;9990;27;;;10008;11;10011;27;;;10000.0;0.0
0;1800;VELVETFRUIT_EXTRACT;5244;15;5243;33;;;5249;48;;;;;5246.5;0.0
0;1800;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
0;1800;VEV_5000;251;9;250;14;;;257;23;;;;;254.0;0.0
0;1800;VEV_5100;167;9;166;14;;;171;23;;;;;169.0;0.0
0;1800;HYDROGEL_PACK;9991;11;9988;25;;;10007;11;10009;25;;;9999.0;0.0
0;1800;VEV_4000;1236;15;1233;23;;;1257;15;1259;23;;;1246.5;0.0
0;1800;VEV_5200;98;23;;;;;101;23;;;;;99.5;0.0
0;1800;VEV_5300;50;22;;;;;52;22;;;;;51.0;0.0
0;1800;VEV_5400;22;22;;;;;23;22;;;;;22.5;0.0
0;1800;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
0;1800;VEV_4500;738;9;736;14;;;754;9;756;14;;;746.0;0.0
0;1800;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0
0;1900;VEV_4000;1236;12;1234;19;;;1257;12;1260;19;;;1246.5;0.0
0;1900;VEV_5200;99;12;98;22;;;102;34;;;;;100.5;0.0
0;1900;VEV_5300;50;26;;;;;53;26;;;;;51.5;0.0
0;1900;VEV_5400;22;26;;;;;23;26;;;;;22.5;0.0
0;1900;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
0;1900;VEV_5500;8;26;;;;;9;26;;;;;8.5;0.0
0;1900;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
0;1900;VEV_5000;251;34;;;;;257;12;258;22;;;254.0;0.0
0;1900;VEV_5100;167;34;;;;;172;34;;;;;169.5;0.0
0;1900;HYDROGEL_PACK;9990;14;9987;29;;;10006;14;10008;29;;;9998.0;0.0
0;1900;VEV_4500;739;12;737;22;;;755;12;757;22;;;747.0;0.0
0;1900;VELVETFRUIT_EXTRACT;5244;64;;;;;5250;64;;;;;5247.0;0.0
0;2000;VEV_5200;99;29;;;;;102;29;;;;;100.5;0.0
0;2000;VEV_5300;51;10;50;14;;;53;24;;;;;52.0;0.0
0;2000;VEV_5400;22;24;;;;;23;24;;;;;22.5;0.0
0;2000;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
0;2000;VEV_4500;739;9;738;20;;;755;9;757;20;;;747.0;0.0
0;2000;VEV_5500;8;24;;;;;9;24;;;;;8.5;0.0
0;2000;VELVETFRUIT_EXTRACT;5245;25;5244;41;;;5250;66;;;;;5247.5;0.0
0;2000;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
0;2000;VEV_5000;252;9;251;20;;;258;29;;;;;255.0;0.0
0;2000;HYDROGEL_PACK;9992;10;9990;25;;;10008;10;10011;25;;;10000.0;0.0
0;2000;VEV_5100;168;9;167;20;;;172;29;;;;;170.0;0.0
0;2000;VEV_4000;1237;12;1234;23;;;1258;12;1260;23;;;1247.5;0.0
0;2100;VELVETFRUIT_EXTRACT;5244;63;;;;;5250;63;;;;;5247.0;0.0
0;2100;VEV_4500;739;6;737;13;;;755;6;757;13;;;747.0;0.0
0;2100;VEV_4000;1236;13;1234;29;;;1257;13;1260;29;;;1246.5;0.0
0;2100;VEV_5200;99;6;98;13;;;102;19;;;;;100.5;0.0
0;2100;VEV_5300;50;21;;;;;53;21;;;;;51.5;0.0
0;2100;VEV_5400;22;21;;;;;23;21;;;;;22.5;0.0
0;2100;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
0;2100;VEV_5500;8;21;;;;;9;21;;;;;8.5;0.0
0;2100;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
0;2100;VEV_5000;251;19;;;;;257;6;258;13;;;254.0;0.0
0;2100;HYDROGEL_PACK;9988;13;9985;23;;;10004;13;10006;23;;;9996.0;0.0
0;2100;VEV_5100;167;19;;;;;172;19;;;;;169.5;0.0
0;2200;VELVETFRUIT_EXTRACT;5244;49;;;;;5250;49;;;;;5247.0;0.0
0;2200;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
0;2200;VEV_5000;251;32;;;;;257;9;258;23;;;254.0;0.0
0;2200;HYDROGEL_PACK;9986;15;9983;30;;;10002;15;10004;30;;;9994.0;0.0
0;2200;VEV_4000;1236;8;1234;21;;;1257;8;1260;21;;;1246.5;0.0
0;2200;VEV_5100;167;32;;;;;172;32;;;;;169.5;0.0
0;2200;VEV_4500;739;9;737;23;;;755;9;757;23;;;747.0;0.0
0;2200;VEV_5200;99;9;98;23;;;102;32;;;;;100.5;0.0
0;2200;VEV_5300;50;21;;;;;53;21;;;;;51.5;0.0
0;2200;VEV_5400;22;21;;;;;23;21;;;;;22.5;0.0
0;2200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
0;2200;VEV_5500;8;21;;;;;9;21;;;;;8.5;0.0
0;2300;VEV_5200;99;24;;;;;102;24;;;;;100.5;0.0
0;2300;VEV_5300;51;24;;;;;53;24;;;;;52.0;0.0
0;2300;VEV_5400;22;24;;;;;23;6;24;18;;;22.5;0.0
0;2300;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
0;2300;VEV_5500;8;24;;;;;9;24;;;;;8.5;0.0
0;2300;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
0;2300;VEV_5000;252;24;;;;;258;8;259;16;;;255.0;0.0
0;2300;HYDROGEL_PACK;9986;11;9983;22;;;10002;11;10004;22;;;9994.0;0.0
0;2300;VEV_4000;1237;11;1235;24;;;1258;11;1261;24;;;1247.5;0.0
0;2300;VEV_5100;168;8;167;16;;;172;8;173;16;;;170.0;0.0
0;2300;VEV_4500;740;8;738;16;;;756;8;758;16;;;748.0;0.0
0;2300;VELVETFRUIT_EXTRACT;5245;53;;;;;5250;22;5251;31;;;5247.5;0.0
0;2400;VEV_4500;740;10;738;12;;;756;10;758;12;;;748.0;0.0
0;2400;VEV_5200;99;22;;;;;102;10;103;12;;;100.5;0.0
0;2400;VEV_5300;51;20;;;;;53;20;;;;;52.0;0.0
0;2400;VEV_5400;22;20;;;;;24;20;;;;;23.0;0.0
0;2400;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
0;2400;VEV_5500;8;20;;;;;9;20;;;;;8.5;0.0
0;2400;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
0;2400;VEV_5000;252;22;;;;;259;22;;;;;255.5;0.0
0;2400;HYDROGEL_PACK;9986;13;9983;23;;;10002;13;10004;23;;;9994.0;0.0
0;2400;VEV_4000;1238;7;1235;21;;;1259;7;1261;21;;;1248.5;0.0
0;2400;VEV_5100;168;22;;;;;173;22;;;;;170.5;0.0
0;2400;VELVETFRUIT_EXTRACT;5246;20;5245;48;;;5251;68;;;;;5248.5;0.0
0;2500;VEV_4500;739;11;737;12;;;755;11;757;12;;;747.0;0.0
0;2500;VELVETFRUIT_EXTRACT;5245;16;5244;32;;;5250;48;;;;;5247.5;0.0
0;2500;VEV_5200;99;11;98;12;;;102;23;;;;;100.5;0.0
0;2500;VEV_5300;50;22;;;;;53;22;;;;;51.5;0.0
0;2500;VEV_5400;22;22;;;;;23;22;;;;;22.5;0.0
0;2500;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
0;2500;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0
0;2500;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
0;2500;VEV_5000;252;11;251;12;;;258;23;;;;;255.0;0.0
0;2500;HYDROGEL_PACK;9985;10;9983;20;;;10001;10;10004;20;;;9993.0;0.0
0;2500;VEV_4000;1237;7;1234;15;;;1258;7;1260;15;;;1247.5;0.0
0;2500;VEV_5100;167;23;;;;;172;23;;;;;169.5;0.0
0;2600;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
0;2600;VEV_5000;251;30;;;;;257;6;258;24;;;254.0;0.0
0;2600;HYDROGEL_PACK;9986;10;9983;25;;;10002;10;10004;25;;;9994.0;0.0
0;2600;VEV_4000;1236;10;1234;27;;;1257;10;1260;27;;;1246.5;0.0
0;2600;VEV_5100;167;30;;;;;171;6;172;24;;;169.0;0.0
0;2600;VELVETFRUIT_EXTRACT;5244;60;;;;;5249;21;5250;39;;;5246.5;0.0
0;2600;VEV_4500;739;6;737;24;;;755;6;757;24;;;747.0;0.0
0;2600;VEV_5200;98;30;;;;;101;6;102;24;;;99.5;0.0
0;2600;VEV_5300;50;24;;;;;53;24;;;;;51.5;0.0
0;2600;VEV_5400;22;24;;;;;23;24;;;;;22.5;0.0
0;2600;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
0;2600;VEV_5500;8;24;;;;;9;24;;;;;8.5;0.0
0;2700;VEV_5200;98;25;;;;;101;25;;;;;99.5;0.0
0;2700;VEV_5300;50;27;;;;;52;27;;;;;51.0;0.0
0;2700;VEV_5400;22;10;21;17;;;23;27;;;;;22.5;0.0
0;2700;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
0;2700;VEV_5500;8;27;;;;;9;27;;;;;8.5;0.0
0;2700;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
0;2700;VEV_5000;251;9;250;16;;;257;25;;;;;254.0;0.0
0;2700;HYDROGEL_PACK;9987;10;9985;24;;;10003;10;10006;24;;;9995.0;0.0
0;2700;VEV_4000;1236;15;1233;20;;;1257;15;1259;20;;;1246.5;0.0
0;2700;VEV_5100;167;9;166;16;;;171;25;;;;;169.0;0.0
0;2700;VEV_4500;738;9;736;16;;;754;9;756;16;;;746.0;0.0
0;2700;VELVETFRUIT_EXTRACT;5244;21;5243;37;;;5249;58;;;;;5246.5;0.0
0;2800;VEV_4500;737;10;735;19;;;753;10;755;19;;;745.0;0.0
0;2800;VEV_5300;50;25;;;;;52;25;;;;;51.0;0.0
0;2800;VEV_5200;98;10;97;19;;;101;29;;;;;99.5;0.0
0;2800;VEV_5500;8;25;;;;;9;25;;;;;8.5;0.0
0;2800;VEV_5400;21;25;;;;;23;25;;;;;22.0;0.0
0;2800;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
0;2800;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
0;2800;VEV_5100;166;10;165;19;;;170;10;171;19;;;168.0;0.0
0;2800;HYDROGEL_PACK;9987;10;9985;29;;;10003;10;10006;29;;;9995.0;0.0
0;2800;VEV_4000;1235;8;1232;20;;;1256;8;1258;20;;;1245.5;0.0
0;2800;VEV_5000;250;10;249;19;;;256;10;257;19;;;253.0;0.0
