timestamp,symbol,price,quantity
7800,ASH_COATED_OSMIUM,9981,90
7800,ASH_COATED_OSMIUM,10000,15
7800,ASH_COATED_OSMIUM,10021,-40
7800,ASH_COATED_OSMIUM,10015,-15
7800,INTARIAN_PEPPER_ROOT,13002,37
7900,ASH_COATED_OSMIUM,9981,90
7900,ASH_COATED_OSMIUM,10000,15
7900,ASH_COATED_OSMIUM,10021,-40
7900,ASH_COATED_OSMIUM,10015,-15
7900,INTARIAN_PEPPER_ROOT,13002,37
8000,ASH_COATED_OSMIUM,9981,90
8000,ASH_COATED_OSMIUM,10000,15
8000,ASH_COATED_OSMIUM,10021,-40
8000,ASH_COATED_OSMIUM,10017,-15
8000,INTARIAN_PEPPER_ROOT,13002,37
8100,ASH_COATED_OSMIUM,9981,90
8100,ASH_COATED_OSMIUM,10000,15
8100,ASH_COATED_OSMIUM,10021,-40
8100,ASH_COATED_OSMIUM,10015,-15
8100,INTARIAN_PEPPER_ROOT,13002,37
8200,ASH_COATED_OSMIUM,9981,90
8200,ASH_COATED_OSMIUM,10000,15
8200,ASH_COATED_OSMIUM,10021,-40
8200,ASH_COATED_OSMIUM,10015,-15
8200,INTARIAN_PEPPER_ROOT,12999,37
8300,ASH_COATED_OSMIUM,9981,90
8300,ASH_COATED_OSMIUM,9999,15
8300,ASH_COATED_OSMIUM,10021,-40
8300,ASH_COATED_OSMIUM,10018,-15
8300,INTARIAN_PEPPER_ROOT,13002,37
8400,ASH_COATED_OSMIUM,10007,-3
8400,ASH_COATED_OSMIUM,9981,90
8400,ASH_COATED_OSMIUM,10000,15
8400,ASH_COATED_OSMIUM,10021,-37
8400,ASH_COATED_OSMIUM,10016,-15
8400,INTARIAN_PEPPER_ROOT,13006,37
8500,ASH_COATED_OSMIUM,9981,93
8500,ASH_COATED_OSMIUM,10000,15
8500,ASH_COATED_OSMIUM,10021,-37
8500,ASH_COATED_OSMIUM,10018,-15
8500,INTARIAN_PEPPER_ROOT,13002,37
8600,ASH_COATED_OSMIUM,9981,93
8600,ASH_COATED_OSMIUM,10000,15
8600,ASH_COATED_OSMIUM,10021,-37
8600,ASH_COATED_OSMIUM,10016,-15
8600,INTARIAN_PEPPER_ROOT,13003,37
8700,ASH_COATED_OSMIUM,9981,108
8700,ASH_COATED_OSMIUM,10021,-52
8700,INTARIAN_PEPPER_ROOT,13003,37
8800,ASH_COATED_OSMIUM,9981,93
8800,ASH_COATED_OSMIUM,10000,15
8800,ASH_COATED_OSMIUM,10021,-37
8800,ASH_COATED_OSMIUM,10015,-15
8800,INTARIAN_PEPPER_ROOT,13003,37
8900,ASH_COATED_OSMIUM,9981,93
8900,ASH_COATED_OSMIUM,9999,15
8900,ASH_COATED_OSMIUM,10021,-37
8900,ASH_COATED_OSMIUM,10018,-15
8900,INTARIAN_PEPPER_ROOT,13003,37
9000,ASH_COATED_OSMIUM,9981,93
9000,ASH_COATED_OSMIUM,10000,15
9000,ASH_COATED_OSMIUM,10021,-37
9000,ASH_COATED_OSMIUM,10016,-15
9000,INTARIAN_PEPPER_ROOT,13000,37
9100,ASH_COATED_OSMIUM,9981,93
9100,ASH_COATED_OSMIUM,10000,15
9100,ASH_COATED_OSMIUM,10021,-37
9100,ASH_COATED_OSMIUM,10015,-15
9200,ASH_COATED_OSMIUM,9981,93
9200,ASH_COATED_OSMIUM,9999,15
9200,ASH_COATED_OSMIUM,10021,-37
9200,ASH_COATED_OSMIUM,10015,-15
9200,INTARIAN_PEPPER_ROOT,13003,37
9300,ASH_COATED_OSMIUM,9981,93
9300,ASH_COATED_OSMIUM,10000,15
9300,ASH_COATED_OSMIUM,10021,-37
9300,ASH_COATED_OSMIUM,10015,-15
9300,INTARIAN_PEPPER_ROOT,13000,37
9400,ASH_COATED_OSMIUM,9981,93
9400,ASH_COATED_OSMIUM,10000,15
9400,ASH_COATED_OSMIUM,10021,-37
9400,ASH_COATED_OSMIUM,10009,-15
9400,INTARIAN_PEPPER_ROOT,13016,11
9400,INTARIAN_PEPPER_ROOT,13014,26
9500,ASH_COATED_OSMIUM,9981,93
9500,ASH_COATED_OSMIUM,10000,15
9500,ASH_COATED_OSMIUM,10021,-37
9500,ASH_COATED_OSMIUM,10017,-15
9500,INTARIAN_PEPPER_ROOT,13003,26
9600,ASH_COATED_OSMIUM,9981,93
9600,ASH_COATED_OSMIUM,10000,15
9600,ASH_COATED_OSMIUM,10021,-37
9600,ASH_COATED_OSMIUM,10017,-15
9600,INTARIAN_PEPPER_ROOT,13004,26
9700,ASH_COATED_OSMIUM,9981,93
9700,ASH_COATED_OSMIUM,10000,15
9700,ASH_COATED_OSMIUM,10021,-37
9700,ASH_COATED_OSMIUM,10014,-15
9700,INTARIAN_PEPPER_ROOT,13004,26
9800,ASH_COATED_OSMIUM,9981,93
9800,ASH_COATED_OSMIUM,10000,15
9800,ASH_COATED_OSMIUM,10021,-37
9800,ASH_COATED_OSMIUM,10014,-15
9800,INTARIAN_PEPPER_ROOT,13004,26
9900,ASH_COATED_OSMIUM,10008,-5
9900,ASH_COATED_OSMIUM,9981,108
9900,ASH_COATED_OSMIUM,10021,-47
9900,INTARIAN_PEPPER_ROOT,13004,26
10000,ASH_COATED_OSMIUM,9981,98
10000,ASH_COATED_OSMIUM,10000,15
10000,ASH_COATED_OSMIUM,10021,-32
10000,ASH_COATED_OSMIUM,10014,-15
10000,INTARIAN_PEPPER_ROOT,13004,26
10100,ASH_COATED_OSMIUM,9981,98
10100,ASH_COATED_OSMIUM,10000,15
10100,ASH_COATED_OSMIUM,10021,-32
10100,ASH_COATED_OSMIUM,10014,-15
10100,INTARIAN_PEPPER_ROOT,13001,26
10200,ASH_COATED_OSMIUM,9981,98
10200,ASH_COATED_OSMIUM,10000,15
10200,ASH_COATED_OSMIUM,10021,-32
10200,ASH_COATED_OSMIUM,10014,-15
10200,INTARIAN_PEPPER_ROOT,13004,26
10300,ASH_COATED_OSMIUM,9981,98
10300,ASH_COATED_OSMIUM,10000,15
10300,ASH_COATED_OSMIUM,10021,-32
10300,ASH_COATED_OSMIUM,10017,-15
10300,INTARIAN_PEPPER_ROOT,13004,26
10400,ASH_COATED_OSMIUM,9981,98
10400,ASH_COATED_OSMIUM,10000,15
10400,ASH_COATED_OSMIUM,10021,-32
10400,ASH_COATED_OSMIUM,10015,-15
10400,INTARIAN_PEPPER_ROOT,13004,26
10500,ASH_COATED_OSMIUM,9981,98
10500,ASH_COATED_OSMIUM,10000,15
10500,ASH_COATED_OSMIUM,10021,-32
10500,ASH_COATED_OSMIUM,10014,-15
10500,INTARIAN_PEPPER_ROOT,13004,26
10600,ASH_COATED_OSMIUM,9981,98
10600,ASH_COATED_OSMIUM,10000,15
10600,ASH_COATED_OSMIUM,10021,-32
10600,ASH_COATED_OSMIUM,10015,-15
10600,INTARIAN_PEPPER_ROOT,13005,26
10700,ASH_COATED_OSMIUM,9981,108
10700,ASH_COATED_OSMIUM,9998,15
10700,ASH_COATED_OSMIUM,10021,-22
10700,ASH_COATED_OSMIUM,10017,-15
10700,INTARIAN_PEPPER_ROOT,13005,26
10800,ASH_COATED_OSMIUM,9981,108
10800,ASH_COATED_OSMIUM,10000,15
10800,ASH_COATED_OSMIUM,10021,-22
10800,ASH_COATED_OSMIUM,10014,-15
10800,INTARIAN_PEPPER_ROOT,13005,26
10900,ASH_COATED_OSMIUM,9981,108
10900,ASH_COATED_OSMIUM,10000,15
10900,ASH_COATED_OSMIUM,10021,-22
10900,ASH_COATED_OSMIUM,10014,-15
10900,INTARIAN_PEPPER_ROOT,13009,26
11000,ASH_COATED_OSMIUM,9981,123
11000,ASH_COATED_OSMIUM,10021,-37
11000,INTARIAN_PEPPER_ROOT,13005,26
11100,ASH_COATED_OSMIUM,9981,108
11100,ASH_COATED_OSMIUM,9999,15
11100,ASH_COATED_OSMIUM,10021,-22
11100,ASH_COATED_OSMIUM,10013,-15
11100,INTARIAN_PEPPER_ROOT,13005,26
11200,ASH_COATED_OSMIUM,9981,108
11200,ASH_COATED_OSMIUM,9996,15
11200,ASH_COATED_OSMIUM,10021,-22
11200,ASH_COATED_OSMIUM,10015,-15
11200,INTARIAN_PEPPER_ROOT,13002,26
11300,ASH_COATED_OSMIUM,9981,108
11300,ASH_COATED_OSMIUM,9998,15
11300,ASH_COATED_OSMIUM,10021,-22
11300,ASH_COATED_OSMIUM,10012,-15
11300,INTARIAN_PEPPER_ROOT,13005,26
11400,ASH_COATED_OSMIUM,9981,108
11400,ASH_COATED_OSMIUM,9998,15
11400,ASH_COATED_OSMIUM,10021,-22
11400,ASH_COATED_OSMIUM,10015,-15
11400,INTARIAN_PEPPER_ROOT,13018,10
11400,INTARIAN_PEPPER_ROOT,13005,16
11500,ASH_COATED_OSMIUM,9981,108
11500,ASH_COATED_OSMIUM,9998,15
11500,ASH_COATED_OSMIUM,10021,-22
11500,ASH_COATED_OSMIUM,10012,-15
11500,INTARIAN_PEPPER_ROOT,13002,16
11600,ASH_COATED_OSMIUM,9981,108
11600,ASH_COATED_OSMIUM,9996,15
11600,ASH_COATED_OSMIUM,10021,-22
11600,ASH_COATED_OSMIUM,10012,-15
11600,INTARIAN_PEPPER_ROOT,13006,16
11700,ASH_COATED_OSMIUM,9981,108
11700,ASH_COATED_OSMIUM,9999,15
11700,ASH_COATED_OSMIUM,10021,-22
11700,ASH_COATED_OSMIUM,10013,-15
11700,INTARIAN_PEPPER_ROOT,13006,16
11800,ASH_COATED_OSMIUM,9981,123
11800,ASH_COATED_OSMIUM,10021,-37
11800,INTARIAN_PEPPER_ROOT,13006,16
11900,ASH_COATED_OSMIUM,9981,108
11900,ASH_COATED_OSMIUM,9998,15
11900,ASH_COATED_OSMIUM,10021,-22
