day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;2600;ASH_COATED_OSMIUM;9999;29;;;;;10018;10;10020;29;;;10008.5;-14.98828125
1;2700;ASH_COATED_OSMIUM;10002;10;9999;21;;;10020;21;;;;;10011.0;-14.16796875
1;2700;INTARIAN_PEPPER_ROOT;12996;10;12992;19;;;13010;10;;;;;13003.0;-96.0
1;2800;INTARIAN_PEPPER_ROOT;12996;9;12993;17;;;13013;17;;;;;13004.5;-94.0
1;2800;ASH_COATED_OSMIUM;10002;14;9999;27;;;10018;14;;;;;10010.0;-15.44921875
1;2900;INTARIAN_PEPPER_ROOT;12996;11;;;;;13010;11;13013;19;;;13003.0;-92.0
1;2900;ASH_COATED_OSMIUM;10001;12;9999;20;;;10017;12;10020;20;;;10009.0;-13.48828125
1;3000;INTARIAN_PEPPER_ROOT;12996;12;12993;21;;;13010;12;13013;21;;;13003.0;-90.0
1;3000;ASH_COATED_OSMIUM;10002;11;9999;29;;;10018;11;10020;29;;;10010.0;-14.49609375
1;3100;ASH_COATED_OSMIUM;10001;13;;;;;10020;27;;;;;10010.5;-12.88671875
1;3100;INTARIAN_PEPPER_ROOT;12993;21;;;;;13010;9;13013;21;;;13001.5;-88.0
1;3200;INTARIAN_PEPPER_ROOT;12996;10;;;;;13010;10;13013;20;;;13003.0;-86.0
1;3200;ASH_COATED_OSMIUM;9999;24;;;;;10020;24;;;;;10009.5;45.03125
1;3300;INTARIAN_PEPPER_ROOT;12996;9;12993;18;;;13014;18;;;;;13005.0;-84.0
1;3300;ASH_COATED_OSMIUM;10001;10;9999;24;;;10017;10;;;;;10009.0;46.375
1;3400;INTARIAN_PEPPER_ROOT;12996;11;12993;23;;;13010;11;13014;23;;;13003.0;-82.0
1;3400;ASH_COATED_OSMIUM;10011;6;10001;12;9999;27;10017;12;10020;27;;;10014.0;43.7109375
1;3500;ASH_COATED_OSMIUM;9999;26;;;;;10017;15;10020;26;;;10008.0;55.078125
1;3500;INTARIAN_PEPPER_ROOT;12996;11;;;;;13014;15;;;;;13005.0;-151.5
1;3600;ASH_COATED_OSMIUM;10001;14;9998;27;;;10017;14;10019;27;;;10009.0;63.0625
1;3600;INTARIAN_PEPPER_ROOT;12997;8;12993;16;;;13011;8;;;;;13004.0;-148.40625
1;3700;INTARIAN_PEPPER_ROOT;12997;8;;;;;13014;18;;;;;13005.5;-145.28125
1;3700;ASH_COATED_OSMIUM;10000;10;9998;25;;;10016;10;10019;25;;;10008.0;72.125
1;3800;ASH_COATED_OSMIUM;9998;24;;;;;10017;10;10019;24;;;10007.5;64.28125
1;3800;INTARIAN_PEPPER_ROOT;12997;10;;;;;13011;10;;;;;13004.0;-142.21875
1;3900;ASH_COATED_OSMIUM;10001;15;9998;24;;;10017;15;10019;24;;;10009.0;67.671875
1;3900;INTARIAN_PEPPER_ROOT;12997;8;12994;25;;;13014;25;;;;;13005.5;-139.09375
1;4000;ASH_COATED_OSMIUM;10000;11;9998;30;;;10016;11;10019;30;;;10008.0;71.75
1;4000;INTARIAN_PEPPER_ROOT;12997;10;12994;20;;;13011;10;13014;20;;;13004.0;-136.0
1;4100;INTARIAN_PEPPER_ROOT;12997;8;12994;15;;;13011;8;13014;15;;;13004.0;-132.90625
1;4100;ASH_COATED_OSMIUM;10000;10;9998;22;;;;;;;;;10000.0;70.578125
1;4200;ASH_COATED_OSMIUM;9998;28;;;;;10019;28;;;;;10008.5;61.765625
1;4200;INTARIAN_PEPPER_ROOT;12994;17;;;;;13011;9;;;;;13002.5;-129.78125
1;4300;ASH_COATED_OSMIUM;;;;;;;10017;10;10020;26;;;10017.0;54.953125
1;4300;INTARIAN_PEPPER_ROOT;12994;16;;;;;13015;16;;;;;13004.5;-126.71875
1;4400;INTARIAN_PEPPER_ROOT;12997;9;12994;20;;;13015;20;;;;;13006.0;-123.59375
1;4400;ASH_COATED_OSMIUM;9999;28;;;;;10017;15;10020;28;;;10008.0;58.203125
1;4500;INTARIAN_PEPPER_ROOT;12997;11;12994;16;;;13015;16;;;;;13006.0;-120.5
1;4500;ASH_COATED_OSMIUM;10002;13;9999;26;;;10018;13;10020;26;;;10010.0;50.640625
1;4600;INTARIAN_PEPPER_ROOT;12998;12;12994;20;;;13012;12;13015;20;;;13005.0;-117.40625
1;4600;ASH_COATED_OSMIUM;10002;15;9999;21;;;10018;15;10020;21;;;10010.0;48.359375
1;4700;ASH_COATED_OSMIUM;10001;14;9999;26;;;10020;26;;;;;10010.5;56.6875
1;4700;INTARIAN_PEPPER_ROOT;12998;10;12994;15;;;13015;15;;;;;13006.5;-114.28125
1;4800;INTARIAN_PEPPER_ROOT;;;;;;;13012;11;13015;23;;;13012.0;-111.21875
1;4800;ASH_COATED_OSMIUM;10006;3;10001;14;9998;22;10017;14;10019;22;;;10011.5;61.375
1;4900;INTARIAN_PEPPER_ROOT;12998;12;12995;18;;;13012;12;;;;;13005.0;-108.09375
1;4900;ASH_COATED_OSMIUM;9999;22;;;;;10017;12;10020;22;;;10008.0;47.5
1;5000;INTARIAN_PEPPER_ROOT;12998;8;12995;17;;;13012;8;13015;17;;;13005.0;-105.0
1;5000;ASH_COATED_OSMIUM;10001;11;;;;;10017;11;;;;;10009.0;49.828125
1;5100;ASH_COATED_OSMIUM;10001;11;9998;26;;;10006;4;10017;11;10019;26;10003.5;54.03125
1;5100;INTARIAN_PEPPER_ROOT;12998;9;12995;24;;;13012;9;13015;24;;;13005.0;-101.90625
1;5200;INTARIAN_PEPPER_ROOT;12998;9;12995;18;;;13012;9;13015;18;;;13005.0;-98.78125
1;5200;ASH_COATED_OSMIUM;10001;13;9998;23;;;10017;13;10019;23;;;10009.0;53.203125
1;5300;INTARIAN_PEPPER_ROOT;12998;12;12995;25;;;13016;25;;;;;13007.0;-95.71875
1;5300;ASH_COATED_OSMIUM;10001;10;9999;22;;;10017;10;10020;22;;;10009.0;47.9375
1;5400;INTARIAN_PEPPER_ROOT;12998;10;12995;25;;;13016;25;;;;;13007.0;-92.59375
1;5400;ASH_COATED_OSMIUM;9999;30;;;;;10020;30;;;;;10009.5;48.109375
1;5500;ASH_COATED_OSMIUM;10001;15;;;;;10020;28;;;;;10010.5;45.546875
1;5500;INTARIAN_PEPPER_ROOT;12998;12;12995;25;;;13016;25;;;;;13007.0;-89.5
1;5600;INTARIAN_PEPPER_ROOT;12999;8;;;;;13013;8;13016;23;;;13006.0;-86.40625
1;5600;ASH_COATED_OSMIUM;9998;23;;;;;10017;13;10019;23;;;10007.5;54.734375
1;5700;INTARIAN_PEPPER_ROOT;12995;23;;;;;13016;23;;;;;13005.5;-83.28125
1;5700;ASH_COATED_OSMIUM;10001;12;9998;30;;;10017;12;;;;;10009.0;132.984375
1;5800;INTARIAN_PEPPER_ROOT;12999;8;12996;18;;;13016;18;;;;;13007.5;-80.21875
1;5800;ASH_COATED_OSMIUM;9999;28;;;;;10020;28;;;;;10009.5;128.1328125
1;5900;ASH_COATED_OSMIUM;10002;12;9999;21;;;10018;12;10020;21;;;10010.0;124.6875
1;5900;INTARIAN_PEPPER_ROOT;12999;11;12996;22;;;13013;11;;;;;13006.0;-77.09375
1;6000;INTARIAN_PEPPER_ROOT;12999;12;12996;24;;;13013;12;13016;24;;;13006.0;-74.0
1;6000;ASH_COATED_OSMIUM;9999;30;;;;;10017;13;10020;30;;;10008.0;126.28125
1;6100;INTARIAN_PEPPER_ROOT;13010;3;12999;11;12996;24;13013;11;;;;;13011.5;-70.90625
1;6100;ASH_COATED_OSMIUM;10001;14;9999;24;;;10020;24;;;;;10010.5;129.484375
1;6200;INTARIAN_PEPPER_ROOT;12999;10;12996;15;;;13013;10;13016;15;;;13006.0;-67.78125
1;6200;ASH_COATED_OSMIUM;10001;12;9998;29;;;10017;12;10019;29;;;10009.0;133.3515625
1;6300;ASH_COATED_OSMIUM;10001;14;9998;22;;;10017;14;10019;22;;;10009.0;132.578125
1;6300;INTARIAN_PEPPER_ROOT;12999;12;12996;16;;;13013;12;13017;16;;;13006.0;-64.71875
1;6400;INTARIAN_PEPPER_ROOT;12999;8;12996;21;;;13013;8;13017;21;;;13006.0;-61.59375
1;6400;ASH_COATED_OSMIUM;10001;14;9998;23;;;10019;23;;;;;10010.0;131.234375
1;6500;INTARIAN_PEPPER_ROOT;12999;10;;;;;13014;10;13017;17;;;13006.5;-32.5
1;6500;ASH_COATED_OSMIUM;10001;12;9999;22;;;10007;4;10017;12;10020;22;10004.0;129.84375
1;6600;ASH_COATED_OSMIUM;;;;;;;10017;13;;;;;10017.0;132.9765625
1;6600;INTARIAN_PEPPER_ROOT;13000;11;12996;23;;;13014;11;13017;23;;;13007.0;-29.0
1;6700;ASH_COATED_OSMIUM;10001;12;9998;30;;;10019;30;;;;;10010.0;134.21875
1;6700;INTARIAN_PEPPER_ROOT;13000;10;12996;19;;;13014;10;;;;;13007.0;-25.5
1;6800;ASH_COATED_OSMIUM;10001;12;9998;29;;;10017;12;10019;29;;;10009.0;131.28125
1;6800;INTARIAN_PEPPER_ROOT;13000;8;12997;20;;;13014;8;;;;;13007.0;-22.0
1;6900;INTARIAN_PEPPER_ROOT;13000;8;12997;20;;;13014;8;13017;20;;;13007.0;-18.5
1;6900;ASH_COATED_OSMIUM;10001;11;9998;27;;;10017;11;10019;27;;;10009.0;135.4375
1;7000;ASH_COATED_OSMIUM;9998;30;;;;;10019;30;;;;;10008.5;134.46875
1;7000;INTARIAN_PEPPER_ROOT;13000;10;12997;23;;;13014;10;13017;23;;;13007.0;-15.0
1;7100;ASH_COATED_OSMIUM;10010;9;10000;11;;;10016;11;10019;30;;;10013.0;138.3984375
1;7100;INTARIAN_PEPPER_ROOT;13000;12;12997;23;;;13014;12;13017;23;;;13007.0;-11.5
1;7200;ASH_COATED_OSMIUM;10001;13;9998;22;;;10017;13;10019;22;;;10009.0;142.28125
1;7200;INTARIAN_PEPPER_ROOT;13000;11;12997;22;;;13017;22;;;;;13008.5;-8.0
1;7300;INTARIAN_PEPPER_ROOT;13000;12;12997;16;;;13014;12;13018;16;;;13007.0;-4.5
1;7300;ASH_COATED_OSMIUM;10001;10;;;;;10017;10;10019;25;;;10009.0;143.8125
1;7400;ASH_COATED_OSMIUM;10001;12;9998;22;;;10017;12;10019;22;;;10009.0;146.109375
1;7400;INTARIAN_PEPPER_ROOT;13000;8;12997;17;;;13014;8;13018;17;;;13007.0;-1.0
1;7500;ASH_COATED_OSMIUM;9998;29;;;;;10017;13;10019;29;;;10007.5;143.515625
1;7500;INTARIAN_PEPPER_ROOT;13000;10;12997;21;;;13015;10;;;;;13007.5;-49.5
1;7600;ASH_COATED_OSMIUM;10001;13;9999;27;;;10017;13;10020;27;;;10009.0;170.609375
1;7600;INTARIAN_PEPPER_ROOT;;;;;;;13018;17;;;;;13018.0;-45.1875
1;7700;INTARIAN_PEPPER_ROOT;13001;10;12997;23;;;13015;10;13018;23;;;13008.0;-40.875
1;7700;ASH_COATED_OSMIUM;10001;14;9998;25;;;10017;14;;;;;10009.0;180.78125
1;7800;ASH_COATED_OSMIUM;10000;15;;;;;10016;15;10019;23;;;10008.0;187.859375
1;7800;INTARIAN_PEPPER_ROOT;13001;9;12998;18;;;13015;9;13018;18;;;13008.0;-36.625
1;7900;ASH_COATED_OSMIUM;10000;10;9998;22;;;10016;10;;;;;10008.0;193.578125
1;7900;INTARIAN_PEPPER_ROOT;13001;8;12998;15;;;13015;8;13018;15;;;13008.0;-32.3125
1;8000;ASH_COATED_OSMIUM;10000;13;;;;;10018;28;;;;;10009.0;207.8125
1;8000;INTARIAN_PEPPER_ROOT;13001;10;12998;20;;;13018;20;;;;;13009.5;-28.0
1;8100;ASH_COATED_OSMIUM;10000;12;9998;25;;;10016;12;;;;;10008.0;197.0625
1;8100;INTARIAN_PEPPER_ROOT;13001;8;12998;15;;;13015;8;;;;;13008.0;-23.6875
1;8200;INTARIAN_PEPPER_ROOT;12998;25;;;;;13015;12;13018;25;;;13006.5;-19.375
1;8200;ASH_COATED_OSMIUM;10000;10;9997;25;;;10016;10;;;;;10008.0;208.515625
1;8300;ASH_COATED_OSMIUM;9998;28;;;;;10019;28;;;;;10008.5;192.375
1;8300;INTARIAN_PEPPER_ROOT;13001;10;12998;22;;;13015;10;13019;22;;;13008.0;-15.125
1;8400;ASH_COATED_OSMIUM;10007;3;9999;29;;;10017;11;10020;29;;;10012.0;172.34375
1;8400;INTARIAN_PEPPER_ROOT;13005;8;13001;10;12998;21;13015;10;13019;21;;;13010.0;-10.8125
1;8500;ASH_COATED_OSMIUM;10001;14;9998;25;;;10019;25;;;;;10010.0;178.78125
1;8500;INTARIAN_PEPPER_ROOT;13001;9;12998;24;;;13016;9;13019;24;;;13008.5;-6.5
1;8600;INTARIAN_PEPPER_ROOT;13002;11;12998;18;;;13016;11;13019;18;;;13009.0;-2.1875
1;8600;ASH_COATED_OSMIUM;10001;13;9998;27;;;10017;13;10019;27;;;10009.0;173.9375
1;8700;INTARIAN_PEPPER_ROOT;13002;12;12998;23;;;13016;12;;;;;13009.0;2.125
1;8700;ASH_COATED_OSMIUM;;;;;;;10019;22;;;;;10019.0;181.375
1;8800;ASH_COATED_OSMIUM;10000;10;9998;30;;;10016;10;10019;30;;;10008.0;184.375
1;8800;INTARIAN_PEPPER_ROOT;13002;8;12999;16;;;13016;8;13019;16;;;13009.0;6.375
1;8900;INTARIAN_PEPPER_ROOT;13002;12;12999;25;;;13019;25;;;;;13010.5;10.6875
1;8900;ASH_COATED_OSMIUM;9998;26;;;;;10019;26;;;;;10008.5;179.46875
1;9000;INTARIAN_PEPPER_ROOT;12999;21;;;;;13016;8;13019;21;;;13007.5;15.0
1;9000;ASH_COATED_OSMIUM;10001;10;9998;23;;;10017;10;10019;23;;;10009.0;177.46875
1;9100;INTARIAN_PEPPER_ROOT;;;;;;;13016;8;13019;17;;;13016.0;19.3125
1;9100;ASH_COATED_OSMIUM;10000;15;9998;22;;;10016;15;10019;22;;;10008.0;184.46875
1;9200;ASH_COATED_OSMIUM;9998;25;;;;;10016;14;;;;;10007.0;190.46875
1;9200;INTARIAN_PEPPER_ROOT;13002;11;12999;24;;;13016;11;13019;24;;;13009.0;23.625
1;9300;INTARIAN_PEPPER_ROOT;12999;18;;;;;13016;9;13020;18;;;13007.5;27.875
1;9300;ASH_COATED_OSMIUM;10000;13;;;;;10016;13;10019;29;;;10008.0;192.3125
1;9400;INTARIAN_PEPPER_ROOT;13013;8;13002;11;12999;18;13016;11;13020;18;;;13014.5;32.1875
1;9400;ASH_COATED_OSMIUM;10000;15;9998;28;;;10010;4;10019;28;;;10005.0;196.46875
1;9500;INTARIAN_PEPPER_ROOT;13002;9;;;;;13020;24;;;;;13011.0;-35.0
1;9500;ASH_COATED_OSMIUM;9999;14;9997;24;;;10018;24;;;;;10008.5;212.03125
1;9600;ASH_COATED_OSMIUM;9999;12;9997;20;;;10018;20;;;;;10008.5;213.3125
1;9600;INTARIAN_PEPPER_ROOT;13003;10;12999;21;;;13017;10;13020;21;;;13010.0;-29.625
1;9700;INTARIAN_PEPPER_ROOT;13003;12;12999;18;;;13017;12;13020;18;;;13010.0;-24.1875
1;9700;ASH_COATED_OSMIUM;9999;12;9997;30;;;10015;12;10018;30;;;10007.0;220.34375
1;9800;INTARIAN_PEPPER_ROOT;13003;9;13000;15;;;13017;9;13020;15;;;13010.0;-18.8125
1;9800;ASH_COATED_OSMIUM;9999;15;9997;24;;;10015;15;10018;24;;;10007.0;216.6875
1;9900;INTARIAN_PEPPER_ROOT;13003;11;13000;25;;;13017;11;13020;25;;;13010.0;-13.375
1;9900;ASH_COATED_OSMIUM;10008;5;9996;24;;;;;;;;;10008.0;230.8125
1;10000;ASH_COATED_OSMIUM;9999;14;9997;27;;;10015;14;10018;27;;;10007.0;227.875
1;10000;INTARIAN_PEPPER_ROOT;13003;11;13000;19;;;13017;11;13020;19;;;13010.0;-8.0
1;10100;INTARIAN_PEPPER_ROOT;13000;15;;;;;13017;10;13020;15;;;13008.5;-2.625
1;10100;ASH_COATED_OSMIUM;9999;15;9996;20;;;10015;15;10017;20;;;10007.0;236.96875
1;10200;INTARIAN_PEPPER_ROOT;13003;12;;;;;13017;12;13020;25;;;13010.0;2.8125
1;10200;ASH_COATED_OSMIUM;9999;12;;;;;10015;12;10018;20;;;10007.0;221.28125
1;10300;INTARIAN_PEPPER_ROOT;13003;9;13000;19;;;13017;9;13021;19;;;13010.0;8.1875
1;10300;ASH_COATED_OSMIUM;10000;11;9997;24;;;10018;24;;;;;10009.0;208.875
1;10400;ASH_COATED_OSMIUM;10000;11;;;;;10016;11;10018;25;;;10008.0;206.9375
1;10400;INTARIAN_PEPPER_ROOT;13003;9;13000;20;;;13017;9;13021;20;;;13010.0;13.625
1;10500;INTARIAN_PEPPER_ROOT;13003;9;13000;21;;;13018;9;;;;;13010.5;19.0
1;10500;ASH_COATED_OSMIUM;9999;14;9997;26;;;10015;14;10018;26;;;10007.0;217.1875
1;10600;INTARIAN_PEPPER_ROOT;13004;11;13000;18;;;13018;11;13021;18;;;13011.0;24.375
1;10600;ASH_COATED_OSMIUM;10000;10;9997;20;;;10016;10;10018;20;;;10008.0;202.0
1;10700;INTARIAN_PEPPER_ROOT;13004;10;13000;22;;;13018;10;13021;22;;;13011.0;29.8125
1;10700;ASH_COATED_OSMIUM;9997;24;;;;;10018;24;;;;;10007.5;306.5
1;10800;ASH_COATED_OSMIUM;9999;10;9996;23;;;10015;10;;;;;10007.0;331.25
1;10800;INTARIAN_PEPPER_ROOT;13004;12;13001;22;;;13018;12;13021;22;;;13011.0;35.1875
1;10900;ASH_COATED_OSMIUM;9999;15;9996;22;;;10015;15;10017;22;;;10007.0;327.0
1;10900;INTARIAN_PEPPER_ROOT;13008;7;13001;25;;;13018;9;13021;25;;;13013.0;40.625
1;11000;INTARIAN_PEPPER_ROOT;13004;10;13001;19;;;13018;10;;;;;13011.0;46.0
1;11000;ASH_COATED_OSMIUM;9998;10;9995;26;;;;;;;;;9998.0;358.09375
1;11100;INTARIAN_PEPPER_ROOT;13004;8;13001;19;;;13018;8;13021;19;;;13011.0;51.375
1;11100;ASH_COATED_OSMIUM;9998;14;9995;30;;;10014;14;10016;30;;;10006.0;370.46875
1;11200;INTARIAN_PEPPER_ROOT;13001;23;;;;;13018;9;13021;23;;;13009.5;56.8125
1;11200;ASH_COATED_OSMIUM;9995;28;;;;;10016;28;;;;;10005.5;370.84375
1;11300;ASH_COATED_OSMIUM;9997;13;9995;25;;;10013;13;10016;25;;;10005.0;395.0625
1;11300;INTARIAN_PEPPER_ROOT;13004;9;13001;18;;;13018;9;13022;18;;;13011.0;62.1875
1;11400;INTARIAN_PEPPER_ROOT;13004;10;13001;23;;;13018;10;13022;23;;;13011.0;67.625
1;11400;ASH_COATED_OSMIUM;9997;15;9995;30;;;10016;30;;;;;10006.5;381.84375
1;11500;INTARIAN_PEPPER_ROOT;13001;24;;;;;13019;11;13022;24;;;13010.0;8.0
1;11500;ASH_COATED_OSMIUM;9997;10;9994;28;;;10013;10;10015;28;;;10005.0;400.0
1;11600;INTARIAN_PEPPER_ROOT;13005;12;13001;15;;;13019;12;13022;15;;;13012.0;14.375
1;11600;ASH_COATED_OSMIUM;9995;22;;;;;10013;13;10016;22;;;10004.0;376.21875
1;11700;ASH_COATED_OSMIUM;9998;15;9995;20;;;10014;15;;;;;10006.0;372.0625
1;11700;INTARIAN_PEPPER_ROOT;13005;11;13001;18;;;13022;18;;;;;13013.5;20.8125
1;11800;INTARIAN_PEPPER_ROOT;13005;11;;;;;13019;11;13022;17;;;13012.0;27.1875
1;11800;ASH_COATED_OSMIUM;;;;;;;10013;14;;;;;10013.0;380.8125
1;11900;INTARIAN_PEPPER_ROOT;13005;8;13002;23;;;13019;8;13022;23;;;13012.0;33.625
1;11900;ASH_COATED_OSMIUM;9997;10;9994;22;;;10013;10;10015;22;;;10005.0;401.78125
1;12000;INTARIAN_PEPPER_ROOT;13005;9;;;;;13019;9;13022;25;;;13012.0;40.0
1;12000;ASH_COATED_OSMIUM;9997;10;9994;27;;;10013;10;10015;27;;;10005.0;397.25
1;12100;ASH_COATED_OSMIUM;9998;15;9995;23;;;10016;23;;;;;10007.0;373.125
1;12100;INTARIAN_PEPPER_ROOT;13005;10;13002;20;;;13019;10;;;;;13012.0;46.375
1;12200;INTARIAN_PEPPER_ROOT;13002;17;;;;;13019;12;13022;17;;;13010.5;52.8125
1;12200;ASH_COATED_OSMIUM;9997;12;9995;23;;;10016;23;;;;;10006.5;382.6875
1;12300;INTARIAN_PEPPER_ROOT;;;;;;;13019;9;13023;21;;;13019.0;59.1875
1;12300;ASH_COATED_OSMIUM;9997;13;9995;24;;;10013;13;;;;;10005.0;382.3125
1;12400;ASH_COATED_OSMIUM;9995;29;;;;;10013;13;;;;;10004.0;436.9375
1;12400;INTARIAN_PEPPER_ROOT;13002;15;;;;;13019;8;13023;15;;;13010.5;65.625
1;12500;ASH_COATED_OSMIUM;9997;10;9994;22;;;10013;10;10015;22;;;10005.0;444.46875
1;12500;INTARIAN_PEPPER_ROOT;13005;12;13002;23;;;13023;23;;;;;13014.0;72.0
1;12600;ASH_COATED_OSMIUM;9997;15;;;;;10013;15;10015;26;;;10005.0;442.15625
1;12600;INTARIAN_PEPPER_ROOT;13002;23;;;;;13020;10;13023;23;;;13011.0;78.375
1;12700;INTARIAN_PEPPER_ROOT;13006;8;13002;21;;;13020;8;;;;;13013.0;84.8125
1;12700;ASH_COATED_OSMIUM;9994;27;;;;;10013;12;10015;27;;;10003.5;444.0625
1;12800;ASH_COATED_OSMIUM;9997;13;;;;;10013;13;10015;28;;;10005.0;450.34375
1;12800;INTARIAN_PEPPER_ROOT;13003;22;;;;;;;;;;;13003.0;91.1875
