day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;200;PICNIC_BASKET1;58419;14;58418;25;;;58430;14;58431;25;;;58424.5;-42.296875
3;200;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
3;200;VOLCANIC_ROCK_VOUCHER_9500;669;14;;;;;670;14;;;;;669.5;0.0
3;200;VOLCANIC_ROCK;10168;135;10167;57;;;10170;192;;;;;10169.0;0.0
3;200;SQUID_INK;1814;20;;;;;1817;20;;;;;1815.5;0.0
3;300;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;0.0
3;300;VOLCANIC_ROCK_VOUCHER_9500;669;20;;;;;670;20;;;;;669.5;0.0
3;300;VOLCANIC_ROCK_VOUCHER_10250;37;20;;;;;38;20;;;;;37.5;0.0
3;300;JAMS;6522;53;6521;199;;;6523;53;6524;199;;;6522.5;-224.5
3;300;SQUID_INK;1813;21;;;;;1816;21;;;;;1814.5;0.0
3;300;VOLCANIC_ROCK;10169;138;10168;43;;;10170;138;10171;43;;;10169.5;0.0
3;300;VOLCANIC_ROCK_VOUCHER_10500;3;20;;;;;4;20;;;;;3.5;0.0
3;300;VOLCANIC_ROCK_VOUCHER_10000;184;20;;;;;185;20;;;;;184.5;0.0
3;300;DJEMBES;13296;64;;;;;13298;64;;;;;13297.0;0.0
3;300;KELP;2040;21;;;;;2043;21;;;;;2041.5;3.4765625
3;300;CROISSANTS;4241;110;;;;;4242;110;;;;;4241.5;0.0
3;300;PICNIC_BASKET2;30068;42;;;;;30074;20;30075;22;;;30071.0;-47.75
3;300;VOLCANIC_ROCK_VOUCHER_9750;420;20;;;;;421;20;;;;;420.5;0.0
3;300;PICNIC_BASKET1;58420;1;58419;19;58418;22;58429;1;58430;19;58431;22;58424.5;-115.375
3;400;DJEMBES;13297;68;;;;;13299;68;;;;;13298.0;0.0
3;400;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;400;PICNIC_BASKET2;30067;19;30066;21;;;30073;40;;;;;30070.0;-81.0
3;400;VOLCANIC_ROCK_VOUCHER_9750;423;19;;;;;424;19;;;;;423.5;0.0
3;400;PICNIC_BASKET1;58416;19;58415;21;;;58427;19;58428;21;;;58421.5;-67.0
3;400;CROISSANTS;4241;125;;;;;4242;125;;;;;4241.5;0.0
3;400;VOLCANIC_ROCK_VOUCHER_9500;671;19;;;;;673;19;;;;;672.0;0.0
3;400;SQUID_INK;1813;8;1812;30;;;1816;30;;;;;1814.5;0.0
3;400;VOLCANIC_ROCK_VOUCHER_10000;188;19;;;;;189;19;;;;;188.5;0.0
3;400;KELP;2040;38;;;;;2043;30;;;;;2041.5;4.212890625
3;400;VOLCANIC_ROCK;10171;128;10170;44;;;10173;172;;;;;10172.0;0.0
3;400;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;0.0
3;400;VOLCANIC_ROCK_VOUCHER_10250;38;19;;;;;39;19;;;;;38.5;0.0
3;400;JAMS;6521;267;;;;;6523;267;;;;;6522.0;75.25
3;500;VOLCANIC_ROCK_VOUCHER_10250;37;16;;;;;38;16;;;;;37.5;0.0
3;500;CROISSANTS;4241;125;;;;;4242;125;;;;;4241.5;0.0
3;500;JAMS;6522;86;6521;200;;;6523;86;6524;200;;;6522.5;-149.5
3;500;SQUID_INK;1813;13;1812;22;;;1816;22;;;;;1814.5;0.0
3;500;VOLCANIC_ROCK;10169;206;;;;;10171;143;10172;63;;;10170.0;0.0
3;500;VOLCANIC_ROCK_VOUCHER_10500;3;16;;;;;4;16;;;;;3.5;0.0
3;500;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;0.0
3;500;VOLCANIC_ROCK_VOUCHER_10000;185;16;;;;;186;16;;;;;185.5;0.0
3;500;DJEMBES;13298;63;;;;;13299;27;13300;36;;;13298.5;0.0
3;500;KELP;2041;6;2040;29;;;2043;22;;;;;2042.0;3.986328125
3;500;PICNIC_BASKET2;30065;16;30064;27;;;30071;43;;;;;30068.0;55.5
3;500;VOLCANIC_ROCK_VOUCHER_9750;421;16;;;;;422;16;;;;;421.5;0.0
3;500;PICNIC_BASKET1;58418;16;58417;27;;;58429;16;58430;27;;;58423.5;-245.75
3;500;VOLCANIC_ROCK_VOUCHER_9500;670;16;;;;;671;16;;;;;670.5;0.0
3;600;PICNIC_BASKET2;30070;4;30067;41;;;30073;20;30074;21;;;30071.5;-191.0
3;600;VOLCANIC_ROCK_VOUCHER_9750;421;20;;;;;422;20;;;;;421.5;0.0
3;600;PICNIC_BASKET1;58419;4;58414;20;58413;21;58425;20;58426;21;;;58422.0;-131.0
3;600;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
3;600;VOLCANIC_ROCK_VOUCHER_9500;670;20;;;;;671;20;;;;;670.5;0.0
3;600;SQUID_INK;1813;29;;;;;1816;29;;;;;1814.5;0.0
3;600;VOLCANIC_ROCK_VOUCHER_10000;187;20;;;;;188;20;;;;;187.5;0.0
3;600;KELP;2040;29;;;;;2044;29;;;;;2042.0;1.712890625
3;600;VOLCANIC_ROCK;10170;133;10169;59;;;10171;133;10172;59;;;10170.5;0.0
3;600;VOLCANIC_ROCK_VOUCHER_10250;37;20;;;;;38;20;;;;;37.5;0.0
3;600;CROISSANTS;4241;51;4240;78;;;4242;129;;;;;4241.5;0.0
3;600;JAMS;6522;78;6521;178;;;6523;256;;;;;6522.5;-115.25
3;600;DJEMBES;13298;55;;;;;13299;21;13300;34;;;13298.5;0.0
3;600;VOLCANIC_ROCK_VOUCHER_10500;3;20;;;;;4;20;;;;;3.5;0.0
3;700;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;700;VOLCANIC_ROCK_VOUCHER_10000;185;19;;;;;186;19;;;;;185.5;0.0
3;700;DJEMBES;13297;59;;;;;13298;29;13299;30;;;13297.5;0.0
3;700;KELP;2041;4;2040;30;;;2043;30;;;;;2042.0;3.697265625
3;700;CROISSANTS;4241;57;4240;63;;;4242;120;;;;;4241.5;0.0
3;700;PICNIC_BASKET2;30064;1;30063;47;;;30069;1;30070;47;;;30066.5;171.0
3;700;VOLCANIC_ROCK_VOUCHER_9750;421;19;;;;;422;19;;;;;421.5;0.0
3;700;PICNIC_BASKET1;58417;1;58416;18;58415;29;58426;1;58427;18;58428;29;58421.5;-232.5
3;700;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
3;700;VOLCANIC_ROCK_VOUCHER_9500;670;19;;;;;671;19;;;;;670.5;0.0
3;700;VOLCANIC_ROCK_VOUCHER_10250;37;19;;;;;38;19;;;;;37.5;0.0
3;700;JAMS;6521;261;;;;;6523;261;;;;;6522.0;11.25
3;700;SQUID_INK;1814;4;1813;30;;;1816;30;;;;;1815.0;0.0
3;700;VOLCANIC_ROCK;10169;194;;;;;10171;128;10172;66;;;10170.0;0.0
3;800;SQUID_INK;1813;27;;;;;1816;28;;;;;1814.5;0.0
3;800;VOLCANIC_ROCK_VOUCHER_10000;188;11;;;;;189;11;;;;;188.5;0.0
3;800;VOLCANIC_ROCK;10170;134;10169;47;;;10171;129;10172;47;;;10170.5;0.0
3;800;KELP;2040;27;;;;;2043;28;;;;;2041.5;7.826171875
3;800;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;0.0
3;800;VOLCANIC_ROCK_VOUCHER_10250;37;11;;;;;38;11;;;;;37.5;0.0
3;800;JAMS;6521;225;;;;;6523;225;;;;;6522.0;15.0
3;800;DJEMBES;13297;57;;;;;13298;57;;;;;13297.5;0.0
3;800;VOLCANIC_ROCK_VOUCHER_10500;3;11;;;;;4;11;;;;;3.5;0.0
3;800;PICNIC_BASKET2;30064;1;30063;30;;;30069;1;30070;30;;;30066.5;170.0
3;800;VOLCANIC_ROCK_VOUCHER_9750;422;11;;;;;423;11;;;;;422.5;0.0
3;800;PICNIC_BASKET1;58417;1;58416;10;58415;20;58426;1;58427;10;58428;20;58421.5;-264.0
3;800;CROISSANTS;4241;42;4240;51;;;4242;93;;;;;4241.5;0.0
3;800;VOLCANIC_ROCK_VOUCHER_9500;670;11;;;;;671;11;;;;;670.5;0.0
3;900;PICNIC_BASKET2;30062;1;30061;36;;;30067;18;30068;19;;;30064.5;386.25
3;900;VOLCANIC_ROCK_VOUCHER_9750;426;18;;;;;427;18;;;;;426.5;0.0
3;900;PICNIC_BASKET1;58413;1;58412;17;58411;19;58422;1;58423;17;58424;19;58417.5;-3.5
3;900;VOLCANIC_ROCK_VOUCHER_9500;675;18;;;;;676;18;;;;;675.5;0.0
3;900;VOLCANIC_ROCK_VOUCHER_10250;39;18;;;;;40;18;;;;;39.5;0.0
3;900;CROISSANTS;4240;109;;;;;4241;48;4242;61;;;4240.5;0.0
3;900;JAMS;6521;222;;;;;6523;222;;;;;6522.0;50.75
3;900;SQUID_INK;1818;1;1817;24;;;1821;25;;;;;1819.5;0.0
3;900;VOLCANIC_ROCK;10174;125;10173;54;;;10176;179;;;;;10175.0;0.0
3;900;VOLCANIC_ROCK_VOUCHER_10500;3;18;;;;;4;18;;;;;3.5;0.0
3;900;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;0.0
3;900;VOLCANIC_ROCK_VOUCHER_10000;188;18;;;;;189;18;;;;;188.5;0.0
3;900;DJEMBES;13297;49;;;;;13298;49;;;;;13297.5;0.0
3;900;KELP;2039;25;;;;;2043;25;;;;;2041.0;10.802734375
3;1000;VOLCANIC_ROCK_VOUCHER_10000;189;12;;;;;190;12;;;;;189.5;0.0
3;1000;VOLCANIC_ROCK;10174;126;10173;68;;;10176;194;;;;;10175.0;0.0
3;1000;KELP;2039;22;;;;;2043;22;;;;;2041.0;9.43359375
3;1000;VOLCANIC_ROCK_VOUCHER_10250;39;12;;;;;40;12;;;;;39.5;0.0
3;1000;CROISSANTS;4240;116;;;;;4241;63;4242;53;;;4240.5;0.0
3;1000;JAMS;6521;241;;;;;6523;241;;;;;6522.0;-81.25
3;1000;DJEMBES;13297;61;;;;;13299;61;;;;;13298.0;0.0
3;1000;VOLCANIC_ROCK_VOUCHER_10500;3;12;;;;;4;12;;;;;3.5;0.0
3;1000;PICNIC_BASKET2;30064;5;30063;22;;;30070;34;;;;;30067.0;165.5
3;1000;VOLCANIC_ROCK_VOUCHER_9750;426;12;;;;;427;12;;;;;426.5;0.0
3;1000;PICNIC_BASKET1;58415;12;58414;22;;;58416;7;58426;12;58427;22;58415.5;-200.25
3;1000;RAINFOREST_RESIN;9992;33;;;;;9998;3;10003;7;10008;33;9995.0;0.0
3;1000;VOLCANIC_ROCK_VOUCHER_9500;675;12;;;;;676;12;;;;;675.5;0.0
3;1000;SQUID_INK;1820;22;;;;;1824;22;;;;;1822.0;0.0
3;1100;RAINFOREST_RESIN;10003;10;9992;31;;;10008;31;;;;;10005.5;6.0
3;1100;VOLCANIC_ROCK_VOUCHER_9500;672;19;;;;;673;19;;;;;672.5;0.0
3;1100;VOLCANIC_ROCK_VOUCHER_10250;38;19;;;;;39;19;;;;;38.5;0.0
3;1100;JAMS;6521;218;;;;;6523;218;;;;;6522.0;-71.25
3;1100;SQUID_INK;1821;27;;;;;1823;4;1824;27;;;1822.0;0.0
3;1100;VOLCANIC_ROCK;10172;144;10171;65;;;10173;144;10174;65;;;10172.5;0.0
3;1100;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;1100;VOLCANIC_ROCK_VOUCHER_10000;188;19;;;;;189;19;;;;;188.5;0.0
3;1100;DJEMBES;13297;50;;;;;13298;50;;;;;13297.5;0.0
3;1100;KELP;2039;27;;;;;2041;4;2043;27;;;2040.0;10.33984375
3;1100;CROISSANTS;4240;133;;;;;4242;133;;;;;4241.0;0.0
3;1100;PICNIC_BASKET2;30064;19;30063;18;;;30069;1;30070;36;;;30066.5;136.25
3;1100;VOLCANIC_ROCK_VOUCHER_9750;423;19;;;;;424;19;;;;;423.5;0.0
3;1100;PICNIC_BASKET1;58419;1;58418;18;58417;18;58428;1;58429;18;58430;18;58423.5;-365.0
3;1200;DJEMBES;13297;69;;;;;13298;69;;;;;13297.5;0.0
3;1200;VOLCANIC_ROCK_VOUCHER_10500;3;4;;;;;4;19;;;;;3.5;0.0
3;1200;PICNIC_BASKET2;30059;19;30058;28;;;30064;2;30065;45;;;30061.5;654.75
3;1200;VOLCANIC_ROCK_VOUCHER_9500;669;4;;;;;670;19;;;;;669.5;0.0
3;1200;PICNIC_BASKET1;58412;2;58411;17;58410;28;58421;2;58422;17;58423;28;58416.5;41.5
3;1200;CROISSANTS;4240;125;;;;;4242;117;;;;;4241.0;0.0
3;1200;VOLCANIC_ROCK_VOUCHER_9750;420;4;;;;;421;19;;;;;420.5;0.0
3;1200;SQUID_INK;1819;24;;;;;1822;2;1823;22;;;1820.5;0.0
3;1200;VOLCANIC_ROCK_VOUCHER_10000;182;4;;;;;183;19;;;;;182.5;0.0
3;1200;VOLCANIC_ROCK;10168;123;10167;68;;;10170;191;;;;;10169.0;0.0
3;1200;KELP;2039;24;;;;;2043;24;;;;;2041.0;9.658203125
3;1200;RAINFOREST_RESIN;9992;31;;;;;10003;8;10008;31;;;9997.5;36.0
3;1200;VOLCANIC_ROCK_VOUCHER_10250;37;4;;;;;38;19;;;;;37.5;0.0
3;1200;JAMS;6521;262;;;;;6523;262;;;;;6522.0;112.0
3;1300;JAMS;6520;249;;;;;6522;249;;;;;6521.0;288.5
3;1300;CROISSANTS;4240;137;;;;;4241;54;4242;83;;;4240.5;0.0
3;1300;SQUID_INK;1819;30;;;;;1822;31;;;;;1820.5;0.0
3;1300;VOLCANIC_ROCK_VOUCHER_10250;37;19;;;;;38;19;;;;;37.5;0.0
3;1300;VOLCANIC_ROCK;10170;125;10169;77;;;10171;125;10172;77;;;10170.5;0.0
3;1300;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;1300;RAINFOREST_RESIN;10001;1;9992;26;;;10008;26;;;;;10004.5;36.0
3;1300;VOLCANIC_ROCK_VOUCHER_10000;187;19;;;;;188;19;;;;;187.5;0.0
3;1300;DJEMBES;13296;49;;;;;13297;17;13298;32;;;13296.5;0.0
3;1300;KELP;2039;30;;;;;2043;31;;;;;2041.0;9.3203125
3;1300;VOLCANIC_ROCK_VOUCHER_9750;422;19;;;;;423;19;;;;;422.5;0.0
3;1300;PICNIC_BASKET1;58409;1;58408;18;58407;17;58418;1;58419;35;;;58413.5;256.75
3;1300;PICNIC_BASKET2;30057;36;;;;;30063;19;30064;17;;;30060.0;815.75
3;1300;VOLCANIC_ROCK_VOUCHER_9500;670;19;;;;;671;19;;;;;670.5;0.0
3;1400;VOLCANIC_ROCK_VOUCHER_9500;670;16;;;;;671;16;;;;;670.5;0.0
3;1400;PICNIC_BASKET1;58407;16;58406;29;;;58418;16;58419;29;;;58412.5;300.0
3;1400;PICNIC_BASKET2;30058;45;;;;;30065;45;;;;;30061.5;679.0
3;1400;VOLCANIC_ROCK_VOUCHER_9750;421;16;;;;;422;16;;;;;421.5;0.0
3;1400;RAINFOREST_RESIN;10002;4;9992;29;;;10008;29;;;;;10005.0;51.0
3;1400;SQUID_INK;1820;22;;;;;1823;24;;;;;1821.5;0.0
3;1400;VOLCANIC_ROCK;10170;140;10169;55;;;10171;140;10172;55;;;10170.5;0.0
3;1400;VOLCANIC_ROCK_VOUCHER_10000;187;16;;;;;189;16;;;;;188.0;0.0
3;1400;KELP;2039;24;;;;;2040;2;2043;24;;;2039.5;11.73046875
3;1400;CROISSANTS;4240;162;;;;;4242;162;;;;;4241.0;0.0
3;1400;JAMS;6520;267;;;;;6522;267;;;;;6521.0;379.5
3;1400;VOLCANIC_ROCK_VOUCHER_10250;37;16;;;;;38;16;;;;;37.5;0.0
3;1400;DJEMBES;13296;60;;;;;13297;60;;;;;13296.5;0.0
3;1400;VOLCANIC_ROCK_VOUCHER_10500;3;16;;;;;4;16;;;;;3.5;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_10500;3;17;;;;;4;17;;;;;3.5;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_10000;189;17;;;;;190;17;;;;;189.5;0.0
3;1500;DJEMBES;13296;64;;;;;13298;64;;;;;13297.0;0.0
3;1500;KELP;2040;20;;;;;2043;21;;;;;2041.5;13.2041015625
3;1500;CROISSANTS;4240;144;;;;;4242;144;;;;;4241.0;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_9750;425;17;;;;;426;17;;;;;425.5;0.0
3;1500;PICNIC_BASKET1;58405;1;58404;16;58403;22;58414;1;58415;16;58416;22;58409.5;469.0
3;1500;PICNIC_BASKET2;30060;1;30059;38;;;30065;17;30066;22;;;30062.5;602.75
3;1500;RAINFOREST_RESIN;9997;7;9992;26;;;10008;26;;;;;10002.5;59.0
3;1500;VOLCANIC_ROCK_VOUCHER_9500;673;17;;;;;675;17;;;;;674.0;0.0
3;1500;JAMS;6520;192;;;;;6522;192;;;;;6521.0;414.25
3;1500;SQUID_INK;1820;20;;;;;1823;21;;;;;1821.5;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_10250;38;17;;;;;39;17;;;;;38.5;0.0
3;1500;VOLCANIC_ROCK;10173;134;10172;74;;;10175;208;;;;;10174.0;0.0
3;1600;SQUID_INK;1820;28;;;;;1823;28;;;;;1821.5;0.0
3;1600;VOLCANIC_ROCK;10172;131;10171;44;;;10173;131;10174;44;;;10172.5;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_10000;189;16;;;;;190;16;;;;;189.5;0.0
3;1600;KELP;2040;28;;;;;2043;28;;;;;2041.5;12.8349609375
3;1600;JAMS;6520;249;;;;;6522;249;;;;;6521.0;457.25
3;1600;RAINFOREST_RESIN;9992;26;;;;;10003;7;10008;26;;;9997.5;59.0
3;1600;VOLCANIC_ROCK_VOUCHER_10250;38;16;;;;;39;16;;;;;38.5;0.0
3;1600;DJEMBES;13296;66;;;;;13297;66;;;;;13296.5;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_10500;3;16;;;;;4;16;;;;;3.5;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_9500;672;16;;;;;674;16;;;;;673.0;0.0
3;1600;PICNIC_BASKET1;58403;16;58402;21;;;58414;16;58415;21;;;58408.5;519.5
3;1600;PICNIC_BASKET2;30060;37;;;;;30066;16;30067;21;;;30063.0;514.75
3;1600;CROISSANTS;4240;125;;;;;4242;125;;;;;4241.0;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_9750;424;16;;;;;425;16;;;;;424.5;0.0
3;1700;VOLCANIC_ROCK_VOUCHER_9750;424;19;;;;;425;19;;;;;424.5;0.0
3;1700;PICNIC_BASKET1;58402;19;58401;17;;;58413;19;58414;17;;;58407.5;582.25
3;1700;PICNIC_BASKET2;30061;19;30060;17;;;30067;36;;;;;30064.0;468.5
3;1700;VOLCANIC_ROCK_VOUCHER_9500;672;19;;;;;673;19;;;;;672.5;0.0
3;1700;CROISSANTS;4240;136;;;;;4241;38;4242;98;;;4240.5;0.0
3;1700;JAMS;6520;98;6519;138;;;6521;98;6522;138;;;6520.5;528.25
3;1700;SQUID_INK;1820;25;;;;;1823;25;;;;;1821.5;0.0
3;1700;VOLCANIC_ROCK_VOUCHER_10250;38;19;;;;;39;19;;;;;38.5;0.0
3;1700;VOLCANIC_ROCK;10172;131;10171;78;;;10173;133;10174;78;;;10172.5;0.0
3;1700;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;1700;RAINFOREST_RESIN;10002;4;9992;32;;;10008;32;;;;;10005.0;59.0
3;1700;VOLCANIC_ROCK_VOUCHER_10000;188;19;;;;;189;19;;;;;188.5;0.0
3;1700;DJEMBES;13296;60;;;;;13297;17;13298;43;;;13296.5;0.0
3;1700;KELP;2040;25;;;;;2043;25;;;;;2041.5;13.1494140625
3;1800;VOLCANIC_ROCK;10174;120;10173;77;;;10175;120;10176;77;;;10174.5;0.0
3;1800;VOLCANIC_ROCK_VOUCHER_10000;191;29;;;;;192;15;;;;;191.5;0.0
3;1800;CROISSANTS;4240;121;;;;;4241;62;4242;59;;;4240.5;0.0
3;1800;JAMS;6518;175;;;;;6520;175;;;;;6519.0;1027.25
3;1800;VOLCANIC_ROCK_VOUCHER_10250;39;29;;;;;40;15;;;;;39.5;0.0
3;1800;DJEMBES;13297;53;;;;;13298;53;;;;;13297.5;0.0
3;1800;KELP;2041;2;2039;28;;;2043;28;;;;;2042.0;14.2275390625
3;1800;VOLCANIC_ROCK_VOUCHER_10500;3;29;;;;;4;15;;;;;3.5;0.0
3;1800;VOLCANIC_ROCK_VOUCHER_9500;674;29;;;;;676;15;;;;;675.0;0.0
3;1800;PICNIC_BASKET1;58402;1;58401;14;58400;21;58411;1;58412;14;58413;21;58406.5;649.5
3;1800;PICNIC_BASKET2;30055;15;30054;21;;;30061;36;;;;;30058.0;1030.75
3;1800;VOLCANIC_ROCK_VOUCHER_9750;426;29;;;;;427;15;;;;;426.5;0.0
3;1800;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;67.0
3;1800;SQUID_INK;1822;2;1820;28;;;1823;1;1824;27;;;1822.5;0.0
3;1900;RAINFOREST_RESIN;10002;4;9992;34;;;10008;34;;;;;10005.0;67.0
3;1900;VOLCANIC_ROCK_VOUCHER_9500;673;28;;;;;674;15;;;;;673.5;0.0
3;1900;JAMS;6518;267;;;;;6520;267;;;;;6519.0;1147.5
3;1900;SQUID_INK;1821;1;1820;27;;;1824;28;;;;;1822.5;0.0
3;1900;VOLCANIC_ROCK_VOUCHER_10250;38;28;;;;;39;15;;;;;38.5;0.0
3;1900;VOLCANIC_ROCK;10172;178;;;;;10173;9;10174;119;10175;59;10172.5;0.0
3;1900;VOLCANIC_ROCK_VOUCHER_10500;3;28;;;;;4;15;;;;;3.5;0.0
3;1900;VOLCANIC_ROCK_VOUCHER_10000;188;28;;;;;189;15;;;;;188.5;0.0
3;1900;DJEMBES;13297;73;;;;;13298;23;13299;50;;;13297.5;0.0
3;1900;CROISSANTS;4241;53;4240;79;;;4242;132;;;;;4241.5;0.0
3;1900;KELP;2039;28;;;;;2043;28;;;;;2041.0;15.263671875
3;1900;VOLCANIC_ROCK_VOUCHER_9750;425;28;;;;;426;15;;;;;425.5;0.0
3;1900;PICNIC_BASKET1;58404;1;58403;14;58402;23;58413;1;58414;14;58415;23;58408.5;525.75
3;1900;PICNIC_BASKET2;30056;15;30055;23;;;30061;1;30062;37;;;30058.5;965.25
3;2000;DJEMBES;13298;59;;;;;13299;59;;;;;13298.5;0.0
3;2000;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;2000;VOLCANIC_ROCK_VOUCHER_9500;674;19;;;;;675;19;;;;;674.5;0.0
3;2000;PICNIC_BASKET1;58404;1;58403;18;58402;19;58413;1;58414;18;58415;19;58408.5;541.25
3;2000;PICNIC_BASKET2;30053;19;30052;19;;;30058;1;30059;37;;;30055.5;1246.75
3;2000;CROISSANTS;4241;50;4240;75;;;4242;125;;;;;4241.5;0.0
3;2000;VOLCANIC_ROCK_VOUCHER_9750;425;19;;;;;426;19;;;;;425.5;0.0
3;2000;KELP;2039;30;;;;;2043;30;;;;;2041.0;15.18359375
3;2000;SQUID_INK;1821;30;;;;;1824;30;;;;;1822.5;0.0
3;2000;VOLCANIC_ROCK;10174;121;10173;60;;;10175;121;10176;60;;;10174.5;0.0
3;2000;VOLCANIC_ROCK_VOUCHER_10000;191;19;;;;;192;19;;;;;191.5;0.0
3;2000;JAMS;6517;263;;;;;6519;263;;;;;6518.0;1499.5
3;2000;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;75.0
3;2000;VOLCANIC_ROCK_VOUCHER_10250;39;19;;;;;40;19;;;;;39.5;0.0
3;2100;CROISSANTS;4241;112;;;;;4242;112;;;;;4241.5;0.0
