day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
5;100;PICNIC_BASKET2;30385;7;30383;19;30382;20;30389;39;;;;;30387.0;0.0
5;100;PICNIC_BASKET1;58449;7;58445;1;58444;18;58454;1;58455;38;;;58451.5;4.21875
5;100;VOLCANIC_ROCK_VOUCHER_9500;610;19;;;;;611;19;;;;;610.5;0.0
5;100;VOLCANIC_ROCK_VOUCHER_9750;361;19;;;;;362;19;;;;;361.5;0.0
5;100;CROISSANTS;4270;104;;;;;4271;46;4272;58;;;4270.5;0.0
5;100;MAGNIFICENT_MACARONS;737;12;735;18;730;27;744;6;751;27;756;18;740.5;0.0
5;200;PICNIC_BASKET2;30389;3;30385;2;30384;30;30390;2;30391;30;;;30389.5;0.0
5;200;PICNIC_BASKET1;58455;3;58447;2;58446;15;58456;2;58457;15;58458;15;58455.5;5.8125
5;200;VOLCANIC_ROCK_VOUCHER_9500;608;17;;;;;609;17;;;;;608.5;0.0
5;200;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;0.0
5;200;VOLCANIC_ROCK_VOUCHER_9750;359;17;;;;;360;17;;;;;359.5;0.0
5;200;MAGNIFICENT_MACARONS;737;12;735;15;730;22;744;6;751;22;756;15;740.5;9.0
5;200;KELP;2011;24;;;;;2014;24;;;;;2012.5;2.8798828125
5;200;SQUID_INK;1900;24;;;;;1903;24;;;;;1901.5;0.0
5;200;CROISSANTS;4270;146;;;;;4271;52;4272;94;;;4270.5;0.0
5;200;JAMS;6508;94;6507;196;;;6509;94;6510;196;;;6508.5;0.0
5;200;VOLCANIC_ROCK_VOUCHER_10000;126;17;;;;;127;17;;;;;126.5;0.0
5;200;VOLCANIC_ROCK;10108;104;10107;69;;;10109;104;10110;69;;;10108.5;0.0
5;200;VOLCANIC_ROCK_VOUCHER_10250;11;17;;;;;12;17;;;;;11.5;0.0
5;200;DJEMBES;13410;15;13409;43;;;13411;58;;;;;13410.5;0.0
5;200;VOLCANIC_ROCK_VOUCHER_10500;0;17;;;;;2;17;;;;;1.0;0.0
5;300;VOLCANIC_ROCK;10107;212;;;;;10109;145;10110;67;;;10108.0;0.0
5;300;VOLCANIC_ROCK_VOUCHER_10500;1;10;0;18;;;2;18;;;;;1.5;0.0
5;300;DJEMBES;13409;51;;;;;13411;51;;;;;13410.0;0.0
5;300;KELP;2011;30;;;;;2014;30;;;;;2012.5;3.8984375
5;300;MAGNIFICENT_MACARONS;738;12;736;16;731;28;745;6;752;28;757;16;741.5;8.0
5;300;CROISSANTS;4270;116;;;;;4271;108;;;;;4270.5;0.0
5;300;JAMS;6508;60;6507;145;;;6509;60;6510;145;;;6508.5;0.0
5;300;VOLCANIC_ROCK_VOUCHER_10000;125;28;;;;;126;18;;;;;125.5;0.0
5;300;PICNIC_BASKET2;30389;3;30387;18;30386;15;30392;2;30393;31;;;30390.5;0.0
5;300;PICNIC_BASKET1;58453;3;58449;2;58448;16;58458;2;58459;16;58460;15;58455.5;0.8125
5;300;VOLCANIC_ROCK_VOUCHER_9500;608;28;;;;;609;18;;;;;608.5;0.0
5;300;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;49.0
5;300;VOLCANIC_ROCK_VOUCHER_9750;359;10;358;18;;;360;18;;;;;359.5;0.0
5;300;VOLCANIC_ROCK_VOUCHER_10250;11;28;;;;;12;18;;;;;11.5;0.0
5;300;SQUID_INK;1900;30;;;;;1903;30;;;;;1901.5;0.0
5;400;KELP;2011;20;;;;;2014;20;;;;;2012.5;3.80419921875
5;400;SQUID_INK;1899;20;;;;;1903;20;;;;;1901.0;0.0
5;400;JAMS;6507;275;;;;;6509;275;;;;;6508.0;0.0
5;400;VOLCANIC_ROCK_VOUCHER_10000;125;10;;;;;126;10;;;;;125.5;0.0
5;400;VOLCANIC_ROCK;10108;104;10107;61;;;10110;165;;;;;10109.0;0.0
5;400;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;49.0
5;400;VOLCANIC_ROCK_VOUCHER_10250;11;10;;;;;12;10;;;;;11.5;0.0
5;400;DJEMBES;13410;24;13409;50;;;13411;74;;;;;13410.5;0.0
5;400;MAGNIFICENT_MACARONS;740;14;738;10;733;20;747;7;754;20;759;10;743.5;2.0
5;400;VOLCANIC_ROCK_VOUCHER_10500;0;10;;;;;2;10;;;;;1.0;0.0
5;400;PICNIC_BASKET2;30385;34;;;;;30391;10;30392;24;;;30388.0;0.0
5;400;CROISSANTS;4270;115;;;;;4272;115;;;;;4271.0;0.0
5;400;PICNIC_BASKET1;58450;10;58449;24;;;58461;10;58462;24;;;58455.5;13.4375
5;400;VOLCANIC_ROCK_VOUCHER_9500;608;10;;;;;610;10;;;;;609.0;0.0
5;400;VOLCANIC_ROCK_VOUCHER_9750;359;10;;;;;360;10;;;;;359.5;0.0
5;500;PICNIC_BASKET2;30381;51;;;;;30387;21;30388;30;;;30384.0;0.0
5;500;PICNIC_BASKET1;58443;2;58442;19;58441;30;58452;2;58453;19;58454;30;58447.5;-202.625
5;500;VOLCANIC_ROCK_VOUCHER_9500;609;21;;;;;610;21;;;;;609.5;0.0
5;500;VOLCANIC_ROCK_VOUCHER_9750;360;21;;;;;361;21;;;;;360.5;0.0
5;500;CROISSANTS;4270;38;4269;98;;;4271;136;;;;;4270.5;0.0
5;500;MAGNIFICENT_MACARONS;739;20;737;19;732;27;746;10;753;27;758;19;742.5;2.0
5;500;VOLCANIC_ROCK_VOUCHER_10250;11;21;;;;;12;21;;;;;11.5;0.0
5;500;SQUID_INK;1901;5;1900;2;1899;27;1903;29;;;;;1902.0;0.0
5;500;VOLCANIC_ROCK;10109;130;10108;78;;;10110;130;10111;78;;;10109.5;0.0
5;500;VOLCANIC_ROCK_VOUCHER_10500;0;21;;;;;2;21;;;;;1.0;0.0
5;500;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;63.0
5;500;DJEMBES;13409;75;;;;;13411;75;;;;;13410.0;0.0
5;500;KELP;2013;5;2011;29;;;2014;29;;;;;2013.5;3.65869140625
5;500;JAMS;6507;268;;;;;6509;268;;;;;6508.0;0.0
5;500;VOLCANIC_ROCK_VOUCHER_10000;126;21;;;;;127;21;;;;;126.5;0.0
5;600;SQUID_INK;1900;24;;;;;1903;24;;;;;1901.5;0.0
5;600;KELP;2011;24;;;;;2014;24;;;;;2012.5;5.853271484375
5;600;CROISSANTS;4270;139;;;;;4271;39;4272;100;;;4270.5;0.0
5;600;JAMS;6508;100;6507;154;;;6509;100;6510;154;;;6508.5;0.0
5;600;VOLCANIC_ROCK_VOUCHER_10000;125;13;;;;;126;13;;;;;125.5;0.0
5;600;VOLCANIC_ROCK;10110;130;10109;75;;;10111;130;10112;75;;;10110.5;0.0
5;600;VOLCANIC_ROCK_VOUCHER_10250;11;13;;;;;12;13;;;;;11.5;0.0
5;600;DJEMBES;13409;66;;;;;13410;66;;;;;13409.5;0.0
5;600;VOLCANIC_ROCK_VOUCHER_10500;0;13;;;;;2;13;;;;;1.0;0.0
5;600;PICNIC_BASKET2;30385;1;30384;38;;;30387;1;30390;13;30391;26;30386.0;0.0
5;600;PICNIC_BASKET1;58445;1;58444;12;58443;26;58449;1;58454;1;58455;12;58447.0;-165.125
5;600;VOLCANIC_ROCK_VOUCHER_9500;610;13;;;;;611;13;;;;;610.5;0.0
5;600;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;63.0
5;600;VOLCANIC_ROCK_VOUCHER_9750;361;13;;;;;362;13;;;;;361.5;0.0
5;600;MAGNIFICENT_MACARONS;740;14;738;12;733;23;747;7;754;23;759;12;743.5;1.0
5;700;VOLCANIC_ROCK_VOUCHER_9500;611;20;;;;;612;20;;;;;611.5;0.0
5;700;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;98.0
5;700;VOLCANIC_ROCK_VOUCHER_9750;361;20;;;;;363;20;;;;;362.0;0.0
5;700;VOLCANIC_ROCK_VOUCHER_10250;11;20;;;;;12;20;;;;;11.5;0.0
5;700;SQUID_INK;1901;4;1900;31;;;1903;31;;;;;1902.0;0.0
5;700;VOLCANIC_ROCK;10110;130;10109;64;;;10112;120;10113;64;;;10111.0;0.0
5;700;VOLCANIC_ROCK_VOUCHER_10500;0;20;;;;;2;20;;;;;1.0;0.0
5;700;DJEMBES;13409;55;;;;;13410;55;;;;;13409.5;0.0
5;700;KELP;2013;4;2011;31;;;2014;31;;;;;2013.5;6.86376953125
5;700;CROISSANTS;4271;37;4270;80;;;4272;117;;;;;4271.5;0.0
5;700;MAGNIFICENT_MACARONS;741;10;738;10;736;18;745;5;752;29;757;18;743.0;30.0
5;700;JAMS;6508;206;;;;;6510;206;;;;;6509.0;0.0
5;700;VOLCANIC_ROCK_VOUCHER_10000;126;20;;;;;127;20;;;;;126.5;0.0
5;700;PICNIC_BASKET2;30386;20;30385;24;;;30391;2;30392;42;;;30388.5;0.0
5;700;PICNIC_BASKET1;58448;2;58447;42;;;58458;20;58459;24;;;58453.0;-89.75
5;800;DJEMBES;13406;64;;;;;13407;20;13408;44;;;13406.5;0.0
5;800;MAGNIFICENT_MACARONS;736;20;734;16;729;21;743;10;750;21;755;16;739.5;59.0
5;800;VOLCANIC_ROCK_VOUCHER_10500;0;18;;;;;2;18;;;;;1.0;0.0
5;800;PICNIC_BASKET2;30389;18;30388;20;;;30394;2;30395;36;;;30391.5;0.0
5;800;CROISSANTS;4271;159;;;;;4272;55;4273;97;;;4271.5;0.0
5;800;PICNIC_BASKET1;58444;2;58443;16;58442;20;58453;2;58454;16;58455;20;58448.5;-376.0
5;800;VOLCANIC_ROCK_VOUCHER_9500;609;18;;;;;610;18;;;;;609.5;0.0
5;800;VOLCANIC_ROCK_VOUCHER_9750;360;18;;;;;361;18;;;;;360.5;0.0
5;800;SQUID_INK;1899;23;;;;;1902;23;;;;;1900.5;0.0
5;800;KELP;2011;23;;;;;2014;23;;;;;2012.5;8.1484375
5;800;JAMS;6507;277;;;;;6508;4;6509;277;;;6507.5;0.0
5;800;VOLCANIC_ROCK_VOUCHER_10000;124;18;;;;;125;18;;;;;124.5;0.0
5;800;VOLCANIC_ROCK;10109;124;10108;76;;;10110;124;10111;76;;;10109.5;0.0
5;800;RAINFOREST_RESIN;9992;30;;;;;9999;1;10008;30;;;9995.5;98.0
5;800;VOLCANIC_ROCK_VOUCHER_10250;11;18;;;;;12;18;;;;;11.5;0.0
5;900;VOLCANIC_ROCK_VOUCHER_10250;11;14;;;;;12;14;;;;;11.5;0.0
5;900;SQUID_INK;1900;21;;;;;1903;21;;;;;1901.5;0.0
5;900;VOLCANIC_ROCK;10109;116;10108;66;;;10110;123;10111;66;;;10109.5;0.0
5;900;VOLCANIC_ROCK_VOUCHER_10500;0;14;;;;;2;14;;;;;1.0;0.0
5;900;RAINFOREST_RESIN;9997;6;9992;34;;;10008;34;;;;;10002.5;113.0
5;900;DJEMBES;13406;73;;;;;13407;77;;;;;13406.5;0.0
5;900;KELP;2011;21;;;;;2014;21;;;;;2012.5;8.068359375
5;900;JAMS;6507;229;;;;;6509;229;;;;;6508.0;0.0
5;900;VOLCANIC_ROCK_VOUCHER_10000;128;14;;;;;129;14;;;;;128.5;0.0
5;900;PICNIC_BASKET2;30391;14;30390;30;;;30397;44;;;;;30394.0;0.0
5;900;PICNIC_BASKET1;58442;14;58441;30;;;58453;14;58454;30;;;58447.5;-430.5
5;900;VOLCANIC_ROCK_VOUCHER_9500;609;14;;;;;610;14;;;;;609.5;0.0
5;900;VOLCANIC_ROCK_VOUCHER_9750;360;14;;;;;361;14;;;;;360.5;0.0
5;900;CROISSANTS;4271;121;;;;;4272;63;4273;58;;;4271.5;0.0
5;900;MAGNIFICENT_MACARONS;741;18;739;14;734;21;748;9;755;21;760;14;744.5;23.0
5;1000;PICNIC_BASKET2;30388;16;30387;23;;;30393;2;30394;37;;;30390.5;0.0
5;1000;PICNIC_BASKET1;58436;2;58435;14;58434;23;58445;2;58446;14;58447;23;58440.5;-955.25
5;1000;VOLCANIC_ROCK_VOUCHER_9500;610;16;;;;;612;16;;;;;611.0;0.0
5;1000;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;113.0
5;1000;VOLCANIC_ROCK_VOUCHER_9750;361;16;;;;;362;16;;;;;361.5;0.0
5;1000;MAGNIFICENT_MACARONS;742;10;740;14;735;26;749;5;756;26;761;14;745.5;27.0
5;1000;SQUID_INK;1899;27;;;;;1902;28;;;;;1900.5;0.0
5;1000;KELP;2011;27;;;;;2014;28;;;;;2012.5;6.68359375
5;1000;CROISSANTS;4271;107;;;;;4273;107;;;;;4272.0;0.0
5;1000;JAMS;6504;240;;;;;6506;240;;;;;6505.0;0.0
5;1000;VOLCANIC_ROCK_VOUCHER_10000;127;16;;;;;128;16;;;;;127.5;0.0
5;1000;VOLCANIC_ROCK;10110;107;10109;50;;;10112;157;;;;;10111.0;0.0
5;1000;VOLCANIC_ROCK_VOUCHER_10250;11;16;;;;;12;16;;;;;11.5;0.0
5;1000;DJEMBES;13406;70;;;;;13408;70;;;;;13407.0;0.0
5;1000;VOLCANIC_ROCK_VOUCHER_10500;0;16;;;;;2;16;;;;;1.0;0.0
5;1100;VOLCANIC_ROCK;10112;130;10111;69;;;10113;130;10114;69;;;10112.5;0.0
5;1100;VOLCANIC_ROCK_VOUCHER_10500;0;15;;;;;2;15;;;;;1.0;0.0
5;1100;DJEMBES;13407;20;13406;41;;;13408;61;;;;;13407.5;0.0
5;1100;KELP;2011;23;;;;;2013;3;2015;24;;;2012.0;6.02734375
5;1100;JAMS;6502;264;;;;;6504;264;;;;;6503.0;0.0
5;1100;CROISSANTS;4272;123;;;;;4273;123;;;;;4272.5;0.0
5;1100;MAGNIFICENT_MACARONS;741;18;739;15;734;24;748;9;755;24;760;15;744.5;27.0
5;1100;VOLCANIC_ROCK_VOUCHER_10000;127;15;;;;;128;15;;;;;127.5;0.0
5;1100;PICNIC_BASKET2;30383;15;30382;20;;;30389;35;;;;;30386.0;0.0
5;1100;PICNIC_BASKET1;58436;15;58435;20;;;58447;35;;;;;58441.5;-899.0
5;1100;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;113.0
5;1100;VOLCANIC_ROCK_VOUCHER_9750;363;15;;;;;364;15;;;;;363.5;0.0
5;1100;VOLCANIC_ROCK_VOUCHER_9500;612;15;;;;;613;15;;;;;612.5;0.0
5;1100;VOLCANIC_ROCK_VOUCHER_10250;11;15;;;;;12;15;;;;;11.5;0.0
5;1100;SQUID_INK;1897;23;;;;;1899;3;1900;24;;;1898.0;0.0
5;1200;SQUID_INK;1899;24;;;;;1902;24;;;;;1900.5;0.0
5;1200;VOLCANIC_ROCK_VOUCHER_10000;128;19;;;;;129;19;;;;;128.5;0.0
5;1200;KELP;2011;24;;;;;2014;1;2015;23;;;2012.5;5.953125
5;1200;JAMS;6502;66;6501;119;;;6503;66;6504;119;;;6502.5;0.0
5;1200;VOLCANIC_ROCK;10113;100;10112;42;;;10114;100;10115;42;;;10113.5;0.0
5;1200;RAINFOREST_RESIN;9997;5;9992;31;;;10008;31;;;;;10002.5;113.0
5;1200;VOLCANIC_ROCK_VOUCHER_10250;12;19;;;;;13;19;;;;;12.5;0.0
5;1200;DJEMBES;13409;29;13408;48;;;13410;77;;;;;13409.5;0.0
5;1200;MAGNIFICENT_MACARONS;740;16;738;18;733;23;747;8;754;23;759;18;743.5;27.0
5;1200;VOLCANIC_ROCK_VOUCHER_10500;0;19;;;;;2;19;;;;;1.0;0.0
5;1200;VOLCANIC_ROCK_VOUCHER_9750;364;19;;;;;365;19;;;;;364.5;0.0
5;1200;PICNIC_BASKET1;58444;1;58443;47;;;58448;1;58453;1;58454;18;58446.0;-435.0
5;1200;PICNIC_BASKET2;30387;19;30386;29;;;30389;1;30392;1;30393;47;30388.0;0.0
5;1200;CROISSANTS;4273;116;;;;;4274;116;;;;;4273.5;0.0
5;1200;VOLCANIC_ROCK_VOUCHER_9500;613;19;;;;;614;19;;;;;613.5;0.0
5;1300;PICNIC_BASKET1;58448;13;58447;16;;;58459;13;58460;16;;;58453.5;-153.5
5;1300;PICNIC_BASKET2;30389;13;30388;16;;;30395;29;;;;;30392.0;0.0
5;1300;VOLCANIC_ROCK_VOUCHER_9750;365;13;;;;;366;13;;;;;365.5;0.0
5;1300;CROISSANTS;4273;112;;;;;4274;112;;;;;4273.5;0.0
5;1300;MAGNIFICENT_MACARONS;739;16;737;13;732;26;746;8;753;26;758;13;742.5;27.0
5;1300;VOLCANIC_ROCK_VOUCHER_9500;614;13;;;;;615;13;;;;;614.5;0.0
5;1300;VOLCANIC_ROCK_VOUCHER_10250;12;13;;;;;13;13;;;;;12.5;0.0
5;1300;SQUID_INK;1899;26;;;;;1902;26;;;;;1900.5;0.0
5;1300;VOLCANIC_ROCK;10114;110;10113;45;;;10115;110;10116;45;;;10114.5;0.0
5;1300;VOLCANIC_ROCK_VOUCHER_10500;0;13;;;;;2;13;;;;;1.0;0.0
5;1300;RAINFOREST_RESIN;10002;5;9992;31;;;10003;7;10008;31;;;10002.5;113.0
5;1300;VOLCANIC_ROCK_VOUCHER_10000;130;13;;;;;131;13;;;;;130.5;0.0
5;1300;DJEMBES;13412;16;13411;36;;;13413;52;;;;;13412.5;0.0
5;1300;KELP;2011;26;;;;;2014;26;;;;;2012.5;7.572265625
5;1300;JAMS;6502;230;;;;;6504;226;;;;;6503.0;0.0
5;1400;SQUID_INK;1899;24;;;;;1902;2;1903;22;;;1900.5;0.0
5;1400;VOLCANIC_ROCK_VOUCHER_10000;130;15;;;;;131;15;;;;;130.5;0.0
5;1400;KELP;2011;24;;;;;2014;2;2015;22;;;2012.5;6.5927734375
5;1400;CROISSANTS;4273;134;;;;;4274;134;;;;;4273.5;0.0
5;1400;JAMS;6503;200;;;;;6505;200;;;;;6504.0;0.0
5;1400;VOLCANIC_ROCK;10114;119;10113;42;;;10115;119;10116;42;;;10114.5;0.0
5;1400;VOLCANIC_ROCK_VOUCHER_10250;12;15;;;;;13;15;;;;;12.5;0.0
5;1400;DJEMBES;13412;68;;;;;13413;68;;;;;13412.5;0.0
5;1400;VOLCANIC_ROCK_VOUCHER_10500;0;15;;;;;2;15;;;;;1.0;0.0
5;1400;VOLCANIC_ROCK_VOUCHER_9750;365;15;;;;;366;15;;;;;365.5;0.0
5;1400;PICNIC_BASKET1;58457;2;58456;13;58455;18;58466;2;58467;13;58468;18;58461.5;320.75
5;1400;PICNIC_BASKET2;30391;2;30390;31;;;30396;15;30397;18;;;30393.5;0.0
5;1400;VOLCANIC_ROCK_VOUCHER_9500;614;15;;;;;615;15;;;;;614.5;0.0
5;1400;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;123.0
5;1400;MAGNIFICENT_MACARONS;739;20;737;13;732;22;746;10;753;22;758;13;742.5;41.0
5;1500;RAINFOREST_RESIN;9992;26;;;;;9999;1;10008;26;;;9995.5;123.0
5;1500;VOLCANIC_ROCK_VOUCHER_9750;366;12;;;;;367;12;;;;;366.5;0.0
5;1500;VOLCANIC_ROCK_VOUCHER_9500;616;12;;;;;617;12;;;;;616.5;0.0
5;1500;VOLCANIC_ROCK_VOUCHER_10250;12;12;;;;;13;12;;;;;12.5;0.0
5;1500;SQUID_INK;1899;25;;;;;1902;25;;;;;1900.5;0.0
5;1500;VOLCANIC_ROCK;10116;146;10115;74;;;10117;146;10118;74;;;10116.5;0.0
5;1500;VOLCANIC_ROCK_VOUCHER_10500;0;12;;;;;2;12;;;;;1.0;0.0
5;1500;VOLCANIC_ROCK_VOUCHER_10000;133;12;;;;;134;12;;;;;133.5;0.0
5;1500;DJEMBES;13412;77;;;;;13414;77;;;;;13413.0;0.0
5;1500;KELP;2011;25;;;;;2015;25;;;;;2013.0;5.689453125
5;1500;CROISSANTS;4273;113;;;;;4274;60;4275;53;;;4273.5;0.0
5;1500;JAMS;6503;251;;;;;6505;251;;;;;6504.0;0.0
5;1500;MAGNIFICENT_MACARONS;740;14;738;11;733;24;747;7;754;24;759;11;743.5;41.0
5;1500;PICNIC_BASKET1;58455;1;58454;11;58453;30;58464;1;58465;11;58466;30;58459.5;196.75
5;1500;PICNIC_BASKET2;30392;1;30391;41;;;30397;1;30398;41;;;30394.5;0.0
5;1600;MAGNIFICENT_MACARONS;746;18;744;15;739;27;753;9;760;27;765;15;749.5;-5.0
5;1600;DJEMBES;13413;55;;;;;13414;55;;;;;13413.5;0.0
5;1600;VOLCANIC_ROCK_VOUCHER_10500;0;15;;;;;2;15;;;;;1.0;0.0
5;1600;VOLCANIC_ROCK_VOUCHER_9750;365;15;;;;;366;15;;;;;365.5;0.0
5;1600;PICNIC_BASKET1;58459;4;58454;15;58453;20;58465;15;58466;20;;;58462.0;188.25
5;1600;PICNIC_BASKET2;30392;4;30390;15;30389;20;30396;15;30397;20;;;30394.0;0.0
5;1600;CROISSANTS;4273;126;;;;;4274;126;;;;;4273.5;0.0
5;1600;VOLCANIC_ROCK_VOUCHER_9500;614;15;;;;;615;15;;;;;614.5;0.0
5;1600;VOLCANIC_ROCK_VOUCHER_10000;130;15;;;;;131;15;;;;;130.5;0.0
5;1600;KELP;2011;27;;;;;2012;8;2015;27;;;2011.5;3.751953125
5;1600;JAMS;6503;233;;;;;6505;233;;;;;6504.0;0.0
5;1600;SQUID_INK;1900;19;;;;;1903;27;;;;;1901.5;0.0
5;1600;VOLCANIC_ROCK;10114;104;10113;78;;;10115;104;10116;78;;;10114.5;0.0
5;1600;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;124.0
5;1600;VOLCANIC_ROCK_VOUCHER_10250;12;15;;;;;13;15;;;;;12.5;0.0
5;1700;VOLCANIC_ROCK_VOUCHER_10250;11;29;;;;;12;19;;;;;11.5;0.0
5;1700;KELP;2012;1;2011;24;;;2015;25;;;;;2013.5;13.0
5;1700;SQUID_INK;1900;25;;;;;1903;25;;;;;1901.5;0.0
5;1700;VOLCANIC_ROCK;10111;141;10110;48;;;10112;130;10113;48;;;10111.5;0.0
5;1700;VOLCANIC_ROCK_VOUCHER_10500;1;10;0;19;;;2;19;;;;;1.5;0.0
5;1700;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;124.0
5;1700;VOLCANIC_ROCK_VOUCHER_10000;126;29;;;;;127;19;;;;;126.5;0.0
5;1700;DJEMBES;13413;24;13412;31;;;13414;55;;;;;13413.5;0.0
5;1700;JAMS;6504;229;;;;;6506;229;;;;;6505.0;0.0
5;1700;PICNIC_BASKET1;58458;1;58457;18;58456;24;58467;1;58468;18;58469;24;58462.5;379.75
5;1700;PICNIC_BASKET2;30390;19;30389;24;;;30396;43;;;;;30393.0;0.0
5;1700;MAGNIFICENT_MACARONS;747;14;745;18;740;24;754;7;761;24;766;18;750.5;-6.0
5;1700;VOLCANIC_ROCK_VOUCHER_9750;361;29;;;;;362;19;;;;;361.5;0.0
5;1700;CROISSANTS;4273;158;;;;;4275;158;;;;;4274.0;0.0
5;1700;VOLCANIC_ROCK_VOUCHER_9500;611;29;;;;;612;19;;;;;611.5;0.0
5;1800;VOLCANIC_ROCK_VOUCHER_9750;361;17;;;;;362;17;;;;;361.5;0.0
5;1800;PICNIC_BASKET1;58459;8;58455;2;58454;15;58464;2;58465;39;;;58461.5;179.0
5;1800;PICNIC_BASKET2;30389;8;30387;17;30386;24;30392;2;30393;39;;;30390.5;0.0
5;1800;VOLCANIC_ROCK_VOUCHER_9500;611;17;;;;;612;17;;;;;611.5;0.0
5;1800;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;124.0
5;1800;MAGNIFICENT_MACARONS;748;10;746;15;741;27;755;5;762;27;767;15;751.5;-7.0
5;1800;VOLCANIC_ROCK_VOUCHER_10000;125;17;;;;;126;17;;;;;125.5;0.0
5;1800;CROISSANTS;4273;112;;;;;4274;39;4275;73;;;4273.5;0.0
5;1800;JAMS;6503;73;6502;151;;;6504;73;6505;151;;;6503.5;0.0
5;1800;SQUID_INK;1900;29;;;;;1903;29;;;;;1901.5;0.0
5;1800;VOLCANIC_ROCK;10110;134;10109;46;;;10112;134;10113;46;;;10111.0;0.0
5;1800;VOLCANIC_ROCK_VOUCHER_10250;11;17;;;;;12;17;;;;;11.5;0.0
5;1800;DJEMBES;13412;66;;;;;13413;24;13414;42;;;13412.5;0.0
5;1800;VOLCANIC_ROCK_VOUCHER_10500;0;17;;;;;2;17;;;;;1.0;0.0
5;1800;KELP;2012;29;;;;;2015;29;;;;;2013.5;13.0
5;1900;VOLCANIC_ROCK;10110;108;10109;73;;;10111;108;10112;73;;;10110.5;0.0
5;1900;VOLCANIC_ROCK_VOUCHER_10500;0;16;;;;;2;16;;;;;1.0;0.0
5;1900;MAGNIFICENT_MACARONS;751;10;748;16;746;16;755;8;762;29;767;16;753.0;-7.0
5;1900;VOLCANIC_ROCK_VOUCHER_10000;125;16;;;;;126;16;;;;;125.5;0.0
5;1900;DJEMBES;13412;56;;;;;13414;56;;;;;13413.0;0.0
5;1900;CROISSANTS;4272;110;;;;;4274;110;;;;;4273.0;0.0
5;1900;JAMS;6502;204;;;;;6504;204;;;;;6503.0;0.0
