sub,timestamp,product,side,size,price,mid_at_fill,edge_at_fill,mid_plus_10,mid_plus_50,mid_plus_200,adverse_N2_M10,adverse_N4_M50,realized_pnl_fifo,inv_before,inv_after
296878,15100,ASH_COATED_OSMIUM,SELL,2,10012.0,10005.0,7.0,10008.0,10002.5,10002.0,1,0,0.0,-5,-7
296878,15100,ASH_COATED_OSMIUM,SELL,8,10012.0,10005.0,7.0,10008.0,10002.5,10002.0,1,0,0.0,-7,-15
296878,18500,ASH_COATED_OSMIUM,SELL,6,10012.0,10005.0,7.0,10006.5,10004.0,10000.0,0,0,0.0,-15,-21
296878,23900,ASH_COATED_OSMIUM,BUY,4,9997.0,10004.0,7.0,10002.0,9999.0,10001.0,0,1,48.0,-21,-17
296878,24300,ASH_COATED_OSMIUM,BUY,4,9996.0,10003.0,7.0,10003.0,9999.0,10002.0,0,0,61.0,-17,-13
296878,26800,ASH_COATED_OSMIUM,BUY,8,9998.0,9995.5,-2.5,10000.0,9999.0,10002.0,0,0,112.0,-13,-5
296878,30400,ASH_COATED_OSMIUM,SELL,2,10007.0,10000.0,7.0,10001.5,10003.0,10002.5,0,0,0.0,-5,-7
296878,30400,INTARIAN_PEPPER_ROOT,SELL,6,13036.0,13030.0,6.0,13042.0,13037.0,13050.0,1,1,174.0,80,74
296878,32800,ASH_COATED_OSMIUM,BUY,9,9998.0,9995.0,-3.0,10003.5,10005.5,10003.0,0,0,88.0,-7,2
296878,32800,ASH_COATED_OSMIUM,BUY,4,9993.0,9995.0,2.0,10003.5,10005.5,10003.0,0,0,0.0,2,6
296878,33400,ASH_COATED_OSMIUM,BUY,9,9999.0,9996.0,-3.0,10000.5,10000.0,10004.0,0,0,0.0,6,15
296878,34000,ASH_COATED_OSMIUM,SELL,7,10009.0,10002.0,7.0,10001.0,10001.5,10004.0,0,0,96.0,15,8
296878,34400,INTARIAN_PEPPER_ROOT,SELL,3,13040.0,13032.5,7.5,13037.0,13039.5,13047.0,1,1,99.0,74,71
296878,34500,ASH_COATED_OSMIUM,BUY,8,9995.0,10002.0,7.0,10002.0,9999.0,10004.0,0,0,0.0,8,16
296878,35700,INTARIAN_PEPPER_ROOT,SELL,7,13042.0,13041.0,1.0,13035.0,13041.0,13059.5,0,0,238.0,71,64
296878,35800,INTARIAN_PEPPER_ROOT,BUY,7,13031.0,13030.0,-1.0,13037.0,13041.0,13057.5,0,0,0.0,64,71
296878,36500,ASH_COATED_OSMIUM,SELL,3,10012.0,10003.5,8.5,10001.0,9993.0,10002.5,0,0,39.0,16,13
296878,37900,ASH_COATED_OSMIUM,BUY,4,9991.0,9999.0,8.0,10000.0,10001.0,10006.0,0,0,0.0,13,17
296878,38400,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,9999.0,10001.0,10005.0,0,0,24.0,17,14
296878,38400,INTARIAN_PEPPER_ROOT,BUY,8,13034.0,13031.0,-3.0,13039.5,13043.0,13058.0,0,0,0.0,71,79
296878,38500,INTARIAN_PEPPER_ROOT,BUY,1,13032.0,13038.5,6.5,13038.0,13045.0,13048.0,0,0,0.0,79,80
296878,39100,ASH_COATED_OSMIUM,SELL,6,10007.0,10000.0,7.0,10000.0,10009.0,10004.5,0,1,64.0,14,8
296878,39900,ASH_COATED_OSMIUM,SELL,7,10007.0,10000.0,7.0,9999.5,10002.0,10007.0,0,0,96.0,8,1
296878,41500,ASH_COATED_OSMIUM,SELL,5,10021.0,9993.0,28.0,10004.5,10008.5,10005.5,1,1,30.0,1,-4
296878,42800,INTARIAN_PEPPER_ROOT,SELL,5,13049.0,13043.0,6.0,13044.0,13048.0,13070.0,0,1,205.0,80,75
296878,43000,INTARIAN_PEPPER_ROOT,BUY,5,13039.0,13036.0,-3.0,13045.5,13041.0,13063.0,0,0,0.0,75,80
296878,44800,ASH_COATED_OSMIUM,BUY,8,9999.0,9999.0,0.0,10001.0,10010.0,10007.0,0,0,88.0,-4,4
296878,46500,ASH_COATED_OSMIUM,SELL,9,10004.0,10008.5,-4.5,10000.5,10002.5,10006.0,0,0,20.0,4,-5
296878,49400,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10002.5,10004.5,10007.0,0,0,0.0,-5,-14
296878,50900,ASH_COATED_OSMIUM,BUY,5,9996.0,10003.0,7.0,10004.5,10004.0,10007.0,0,0,40.0,-14,-9
296878,54600,ASH_COATED_OSMIUM,BUY,6,9993.0,10002.5,9.5,10003.0,10007.0,10009.0,0,0,66.0,-9,-3
296878,57000,INTARIAN_PEPPER_ROOT,SELL,4,13063.0,13057.0,6.0,13058.0,13062.0,13078.5,0,1,220.0,80,76
296878,58400,ASH_COATED_OSMIUM,BUY,3,9998.0,10005.0,7.0,10007.5,10010.5,10005.5,0,0,18.0,-3,0
296878,59500,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10006.0,10006.5,10007.5,0,0,0.0,0,-2
296878,61700,INTARIAN_PEPPER_ROOT,SELL,6,13068.0,13060.0,8.0,13063.0,13067.0,13082.0,1,1,370.0,76,70
296878,62000,ASH_COATED_OSMIUM,SELL,6,10013.0,10006.0,7.0,10008.0,10006.0,10007.0,0,0,0.0,-2,-8
296878,63700,ASH_COATED_OSMIUM,BUY,2,9999.0,10006.0,7.0,10006.0,10007.0,10007.0,0,0,30.0,-8,-6
296878,65300,ASH_COATED_OSMIUM,BUY,2,9981.0,10013.0,32.0,10006.0,9998.0,10004.0,1,1,64.0,-6,-4
296878,68000,ASH_COATED_OSMIUM,SELL,3,10015.0,10008.0,7.0,10007.0,10004.5,10002.0,0,0,0.0,-4,-7
296878,70000,INTARIAN_PEPPER_ROOT,BUY,6,13066.0,13063.0,-3.0,13071.0,13073.5,13090.0,0,0,0.0,70,76
296878,71500,INTARIAN_PEPPER_ROOT,BUY,4,13067.0,13065.5,-1.5,13072.5,13078.0,13084.0,0,0,0.0,76,80
296878,76300,ASH_COATED_OSMIUM,BUY,6,9996.0,10004.0,8.0,10008.0,10007.0,10005.5,0,0,106.0,-7,-1
296878,76500,ASH_COATED_OSMIUM,SELL,8,10013.0,10008.5,4.5,10006.0,10006.0,10001.0,0,0,0.0,-1,-9
296878,83700,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10004.0,10004.0,nan,0,0,0.0,-9,-11
296878,84600,INTARIAN_PEPPER_ROOT,SELL,6,13091.0,13085.0,6.0,13084.0,13090.0,nan,0,1,558.0,80,74
296878,85500,ASH_COATED_OSMIUM,BUY,7,9997.0,10004.0,7.0,10003.0,10001.0,nan,0,0,114.0,-11,-4
296878,85900,ASH_COATED_OSMIUM,BUY,5,9996.0,10003.0,7.0,10001.0,10002.5,nan,0,0,70.0,-4,1
296878,87400,INTARIAN_PEPPER_ROOT,BUY,3,13081.0,13087.0,6.0,13088.0,13092.0,nan,0,0,0.0,74,77
296878,87900,ASH_COATED_OSMIUM,BUY,5,9994.0,10002.5,8.5,10003.0,10001.0,nan,0,0,0.0,1,6
296878,88300,ASH_COATED_OSMIUM,SELL,2,10009.0,10002.0,7.0,9999.0,10002.5,nan,0,0,28.0,6,4
296878,90200,ASH_COATED_OSMIUM,SELL,10,10009.0,10002.0,7.0,9991.0,10002.0,nan,0,0,60.0,4,-6
296878,90700,ASH_COATED_OSMIUM,SELL,2,10008.0,10001.0,7.0,10001.0,10002.0,nan,0,0,0.0,-6,-8
296878,90800,ASH_COATED_OSMIUM,BUY,6,9994.0,10001.0,7.0,10001.0,10000.5,nan,0,0,90.0,-8,-2
296878,91700,INTARIAN_PEPPER_ROOT,BUY,3,13087.0,13086.0,-1.0,13093.0,13095.0,nan,0,0,0.0,77,80
296878,92500,INTARIAN_PEPPER_ROOT,SELL,7,13099.0,13092.5,6.5,13093.5,13105.0,nan,0,1,635.0,80,73
296878,95100,INTARIAN_PEPPER_ROOT,BUY,7,13091.0,13089.5,-1.5,13096.0,nan,nan,0,0,0.0,73,80
296878,95900,ASH_COATED_OSMIUM,SELL,3,10009.0,10002.0,7.0,10002.0,nan,nan,0,0,0.0,-2,-5
296878,96900,ASH_COATED_OSMIUM,SELL,6,10009.0,10002.0,7.0,10006.0,nan,nan,1,0,0.0,-5,-11
296878,96900,ASH_COATED_OSMIUM,SELL,8,10009.0,10002.0,7.0,10006.0,nan,nan,1,0,0.0,-11,-19
296878,97200,INTARIAN_PEPPER_ROOT,SELL,7,13103.0,13102.5,0.5,13096.5,nan,nan,0,0,662.0,80,73
296878,97400,INTARIAN_PEPPER_ROOT,BUY,5,13093.0,13091.5,-1.5,13098.0,nan,nan,0,0,0.0,73,78
296878,97900,ASH_COATED_OSMIUM,SELL,6,10003.0,10006.0,-3.0,10002.0,nan,nan,0,0,0.0,-19,-25
296878,98700,ASH_COATED_OSMIUM,BUY,4,9999.0,9996.0,-3.0,10001.0,nan,nan,0,0,38.0,-25,-21
