sub,timestamp,product,side,size,price,mid_at_fill,edge_at_fill,mid_plus_10,mid_plus_50,mid_plus_200,adverse_N2_M10,adverse_N4_M50,realized_pnl_fifo,inv_before,inv_after
296379,38400,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,10000.5,10001.0,10004.0,0,0,0.0,-12,-15
296379,38400,INTARIAN_PEPPER_ROOT,BUY,8,13034.0,13032.5,-1.5,13039.0,13041.5,13058.0,0,0,0.0,71,79
296379,38500,INTARIAN_PEPPER_ROOT,BUY,1,13032.0,13038.5,6.5,13039.5,13043.5,13058.5,0,0,0.0,79,80
296379,39100,ASH_COATED_OSMIUM,SELL,6,10007.0,10000.0,7.0,10000.0,10001.0,10006.0,0,0,0.0,-15,-21
296379,39900,ASH_COATED_OSMIUM,SELL,7,10007.0,10000.0,7.0,10001.0,10002.0,10007.0,0,0,0.0,-21,-28
296379,41500,ASH_COATED_OSMIUM,SELL,5,10008.0,10001.0,7.0,10005.5,10007.0,10006.5,1,1,0.0,-28,-33
296379,41800,ASH_COATED_OSMIUM,SELL,5,10003.0,10006.5,-3.5,10002.0,10001.0,10008.0,0,0,0.0,-33,-38
296379,42800,INTARIAN_PEPPER_ROOT,SELL,5,13049.0,13041.5,7.5,13042.5,13049.5,13063.0,0,1,225.0,80,75
296379,43000,INTARIAN_PEPPER_ROOT,BUY,5,13039.0,13037.5,-1.5,13044.0,13048.0,13063.0,0,0,0.0,75,80
296379,44200,ASH_COATED_OSMIUM,BUY,8,10000.0,9997.0,-3.0,9998.0,10002.0,10005.0,0,0,44.0,-38,-30
296379,44800,ASH_COATED_OSMIUM,BUY,8,9999.0,9996.5,-2.5,10002.0,10001.0,10004.5,0,0,44.0,-30,-22
296379,46500,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10003.0,10004.0,10014.0,0,0,0.0,-22,-31
296379,49400,ASH_COATED_OSMIUM,SELL,9,10004.0,10004.0,0.0,10002.5,10003.0,10007.0,0,0,0.0,-31,-40
296379,50900,ASH_COATED_OSMIUM,BUY,5,9981.0,10014.0,33.0,10003.0,10005.0,10007.0,1,1,130.0,-40,-35
296379,54600,ASH_COATED_OSMIUM,BUY,6,9996.0,10003.0,7.0,10003.0,10005.5,10004.0,0,0,66.0,-35,-29
296379,57000,INTARIAN_PEPPER_ROOT,SELL,4,13063.0,13057.0,6.0,13059.5,13062.0,13078.5,1,1,260.0,80,76
296379,58400,ASH_COATED_OSMIUM,BUY,3,9996.0,10004.0,8.0,10006.0,10007.0,10007.0,0,0,35.0,-29,-26
296379,59200,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.0,-5.0,10006.5,10005.0,10006.0,0,0,0.0,-26,-31
296379,59500,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10007.5,10005.0,10006.0,0,0,0.0,-31,-33
296379,61700,INTARIAN_PEPPER_ROOT,SELL,6,13068.0,13062.0,6.0,13061.0,13067.0,13082.0,0,1,372.0,76,70
296379,62000,ASH_COATED_OSMIUM,SELL,6,10013.0,10006.0,7.0,10006.5,10007.0,10005.5,0,0,0.0,-33,-39
296379,63700,ASH_COATED_OSMIUM,BUY,2,9999.0,10006.0,7.0,10006.0,10007.0,10007.0,0,0,18.0,-39,-37
296379,64300,INTARIAN_PEPPER_ROOT,BUY,3,13060.0,13058.5,-1.5,13065.0,13069.0,13082.5,0,0,0.0,70,73
296379,64900,ASH_COATED_OSMIUM,SELL,4,10021.0,9997.0,24.0,10007.0,10007.5,10005.0,1,1,0.0,-37,-41
296379,65300,ASH_COATED_OSMIUM,BUY,2,9995.0,10003.5,8.5,10006.0,10006.0,10004.0,0,0,21.0,-41,-39
296379,68000,ASH_COATED_OSMIUM,SELL,3,10015.0,10008.0,7.0,10006.0,10006.0,10002.0,0,0,0.0,-39,-42
296379,70000,INTARIAN_PEPPER_ROOT,BUY,6,13066.0,13064.5,-1.5,13071.0,13073.5,13090.0,0,0,0.0,73,79
296379,71500,INTARIAN_PEPPER_ROOT,BUY,1,13067.0,13065.5,-1.5,13072.5,13076.5,13090.0,0,0,0.0,79,80
296379,73400,ASH_COATED_OSMIUM,SELL,2,10003.0,10008.5,-5.5,10006.0,10007.0,10001.0,0,0,0.0,-42,-44
296379,74600,ASH_COATED_OSMIUM,SELL,5,10004.0,10004.0,0.0,10006.0,10007.0,10002.0,0,0,0.0,-44,-49
296379,76300,ASH_COATED_OSMIUM,BUY,6,9998.0,10005.0,7.0,10008.0,10006.0,10004.0,0,0,32.0,-49,-43
296379,76500,ASH_COATED_OSMIUM,SELL,5,10003.0,10008.5,-5.5,10014.0,10007.0,10002.0,1,0,0.0,-43,-48
296379,76500,ASH_COATED_OSMIUM,SELL,8,10013.0,10008.5,4.5,10014.0,10007.0,10002.0,1,0,0.0,-48,-56
296379,77300,ASH_COATED_OSMIUM,SELL,4,10003.0,10008.0,-5.0,10006.0,10008.0,9999.0,0,0,0.0,-56,-60
296379,80300,ASH_COATED_OSMIUM,SELL,4,10009.0,10012.0,-3.0,10006.0,10004.0,nan,0,0,0.0,-60,-64
296379,83600,ASH_COATED_OSMIUM,SELL,2,10005.0,10010.5,-5.5,10004.0,10002.0,nan,0,0,0.0,-64,-66
296379,83700,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10004.0,10003.0,nan,0,0,0.0,-66,-68
296379,84400,ASH_COATED_OSMIUM,SELL,2,10002.0,10007.5,-5.5,10004.0,10002.0,nan,0,0,0.0,-68,-70
296379,84600,INTARIAN_PEPPER_ROOT,SELL,6,13091.0,13085.0,6.0,13086.0,13090.0,nan,0,1,486.0,80,74
296379,85500,ASH_COATED_OSMIUM,BUY,7,9997.0,10004.0,7.0,10003.0,10000.0,nan,0,0,49.0,-70,-63
296379,85900,ASH_COATED_OSMIUM,BUY,5,9994.0,10003.5,9.5,10001.0,10001.0,nan,1,0,50.0,-63,-58
296379,87400,INTARIAN_PEPPER_ROOT,BUY,3,13081.0,13089.0,8.0,13088.0,13094.0,nan,0,0,0.0,74,77
296379,87900,ASH_COATED_OSMIUM,BUY,5,9994.0,10001.0,7.0,10003.0,10001.0,nan,0,0,50.0,-58,-53
296379,88300,ASH_COATED_OSMIUM,SELL,2,10009.0,10002.0,7.0,10002.0,10000.0,nan,0,0,0.0,-53,-55
296379,89700,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10001.0,10002.0,nan,0,0,0.0,-55,-64
296379,90200,ASH_COATED_OSMIUM,SELL,10,10009.0,10002.0,7.0,10002.5,10002.0,nan,0,0,0.0,-64,-74
296379,90700,ASH_COATED_OSMIUM,SELL,2,10008.0,10001.0,7.0,10002.5,10002.0,nan,0,0,0.0,-74,-76
296379,90800,ASH_COATED_OSMIUM,BUY,6,9994.0,10002.5,8.5,10000.0,10002.0,nan,1,0,80.0,-76,-70
296379,91700,INTARIAN_PEPPER_ROOT,BUY,3,13087.0,13086.0,-1.0,13091.0,13097.0,nan,0,0,0.0,77,80
296379,92500,INTARIAN_PEPPER_ROOT,SELL,7,13099.0,13092.5,6.5,13092.0,13097.5,nan,0,1,678.0,80,73
296379,93000,ASH_COATED_OSMIUM,SELL,8,10003.0,10006.0,-3.0,10003.0,10002.0,nan,0,0,0.0,-70,-78
296379,95100,INTARIAN_PEPPER_ROOT,BUY,7,13091.0,13089.5,-1.5,13096.0,nan,nan,0,0,0.0,73,80
296379,95900,ASH_COATED_OSMIUM,SELL,2,10009.0,10002.0,7.0,10002.0,nan,nan,0,0,0.0,-78,-80
296379,97200,INTARIAN_PEPPER_ROOT,SELL,7,13107.0,13104.5,2.5,13098.0,nan,nan,0,0,665.0,80,73
296379,97400,INTARIAN_PEPPER_ROOT,BUY,5,13093.0,13091.5,-1.5,13098.0,nan,nan,0,0,0.0,73,78
296379,98700,ASH_COATED_OSMIUM,BUY,4,9999.0,9996.0,-3.0,10001.0,nan,nan,0,0,56.0,-80,-76
