sub,timestamp,product,side,size,price,mid_at_fill,edge_at_fill,mid_plus_10,mid_plus_50,mid_plus_200,adverse_N2_M10,adverse_N4_M50,realized_pnl_fifo,inv_before,inv_after
296317,14100,ASH_COATED_OSMIUM,SELL,4,10002.0,10007.0,-5.0,10005.0,10005.0,10000.5,0,0,0.0,-7,-11
296317,15100,ASH_COATED_OSMIUM,SELL,2,10012.0,10005.0,7.0,10004.0,10005.0,10002.0,0,0,0.0,-11,-13
296317,15100,ASH_COATED_OSMIUM,SELL,8,10012.0,10005.0,7.0,10004.0,10005.0,10002.0,0,0,0.0,-13,-21
296317,18500,ASH_COATED_OSMIUM,SELL,6,10015.0,10006.5,8.5,10005.0,9996.0,9992.0,0,0,0.0,-21,-27
296317,23900,ASH_COATED_OSMIUM,BUY,4,9981.0,10012.0,31.0,10003.0,9999.0,10009.0,1,1,112.0,-27,-23
296317,24300,ASH_COATED_OSMIUM,BUY,4,9996.0,10003.0,7.0,10003.5,9999.0,10001.0,0,0,60.0,-23,-19
296317,24600,ASH_COATED_OSMIUM,BUY,3,9996.0,10004.0,8.0,10002.0,9997.5,10001.0,0,1,18.0,-19,-16
296317,25100,ASH_COATED_OSMIUM,SELL,8,10005.0,10005.0,0.0,10002.0,9998.0,10002.0,0,0,0.0,-16,-24
296317,26800,ASH_COATED_OSMIUM,BUY,8,9998.0,9995.5,-2.5,10000.0,9999.0,10002.0,0,0,112.0,-24,-16
296317,30400,ASH_COATED_OSMIUM,SELL,2,10007.0,10000.0,7.0,10000.0,10003.0,10002.5,0,0,0.0,-16,-18
296317,30400,INTARIAN_PEPPER_ROOT,SELL,6,13036.0,13030.0,6.0,13031.0,13035.0,13050.0,0,1,168.0,80,74
296317,32800,ASH_COATED_OSMIUM,BUY,9,9998.0,9995.0,-3.0,10001.0,10005.5,9995.0,0,0,137.0,-18,-9
296317,32800,ASH_COATED_OSMIUM,BUY,4,9993.0,9995.0,2.0,10001.0,10005.5,9995.0,0,0,48.0,-9,-5
296317,33400,ASH_COATED_OSMIUM,BUY,9,9999.0,9996.0,-3.0,10002.0,10000.0,10004.0,0,0,34.0,-5,4
296317,34000,ASH_COATED_OSMIUM,SELL,7,10009.0,10002.0,7.0,10002.0,10000.0,10004.0,0,0,40.0,4,-3
296317,34400,INTARIAN_PEPPER_ROOT,SELL,3,13040.0,13034.0,6.0,13035.0,13039.0,13054.0,0,1,96.0,74,71
296317,34500,ASH_COATED_OSMIUM,BUY,8,9995.0,10002.0,7.0,10002.0,9999.0,10003.0,0,0,42.0,-3,5
296317,35700,INTARIAN_PEPPER_ROOT,SELL,7,13042.0,13041.0,1.0,13037.0,13040.5,13058.0,0,0,238.0,71,64
296317,36500,ASH_COATED_OSMIUM,SELL,3,10009.0,10002.0,7.0,10001.0,10000.0,10001.0,0,0,42.0,5,2
296317,37400,INTARIAN_PEPPER_ROOT,BUY,11,13044.0,13037.0,-7.0,13032.5,13042.0,13059.0,1,0,0.0,64,75
296317,37800,ASH_COATED_OSMIUM,SELL,8,10002.0,10005.5,-3.5,10000.0,10002.0,10006.0,0,0,14.0,2,-6
296317,37900,ASH_COATED_OSMIUM,BUY,4,9993.0,10000.0,7.0,10000.0,10002.5,10013.0,0,0,36.0,-6,-2
296317,38400,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,9999.0,10001.0,10005.0,0,0,0.0,-2,-5
296317,38400,INTARIAN_PEPPER_ROOT,BUY,5,13034.0,13032.5,-1.5,13039.0,13043.0,13058.0,0,0,0.0,75,80
296317,39900,ASH_COATED_OSMIUM,SELL,7,10007.0,10000.0,7.0,10002.0,10002.0,10015.0,0,0,0.0,-5,-12
296317,41500,ASH_COATED_OSMIUM,SELL,5,10008.0,10000.0,8.0,10005.5,10007.0,10007.0,1,1,0.0,-12,-17
296317,42800,INTARIAN_PEPPER_ROOT,SELL,5,13049.0,13043.0,6.0,13044.0,13048.0,13063.0,0,1,205.0,80,75
296317,43000,INTARIAN_PEPPER_ROOT,BUY,5,13039.0,13037.5,-1.5,13044.0,13049.5,13064.5,0,0,0.0,75,80
296317,44200,ASH_COATED_OSMIUM,BUY,8,10000.0,9997.0,-3.0,10003.0,9994.0,10005.0,0,0,46.0,-17,-9
296317,44800,ASH_COATED_OSMIUM,BUY,8,9999.0,9996.5,-2.5,10002.0,10002.0,10005.5,0,0,68.0,-9,-1
296317,46500,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10003.0,10005.0,10006.0,0,0,0.0,-1,-10
296317,50900,ASH_COATED_OSMIUM,BUY,5,9996.0,10004.5,8.5,10003.0,10004.0,10015.0,0,0,44.0,-10,-5
296317,54600,ASH_COATED_OSMIUM,BUY,6,9996.0,10003.0,7.0,10004.5,10007.0,10006.0,0,0,40.0,-5,1
296317,57000,INTARIAN_PEPPER_ROOT,SELL,4,13063.0,13057.0,6.0,13058.0,13063.5,13075.5,0,1,212.0,80,76
296317,58400,ASH_COATED_OSMIUM,BUY,3,9998.0,10005.0,7.0,10006.0,10005.5,10007.0,0,0,0.0,1,4
296317,59200,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.0,-5.0,9998.0,10005.0,10008.5,0,0,26.0,4,-1
296317,59500,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10006.0,10005.0,10007.0,0,0,0.0,-1,-3
296317,61700,INTARIAN_PEPPER_ROOT,SELL,6,13068.0,13062.0,6.0,13063.0,13067.0,13082.0,0,1,348.0,76,70
296317,62000,ASH_COATED_OSMIUM,SELL,6,10013.0,10006.0,7.0,10007.0,10007.0,10007.0,0,0,0.0,-3,-9
296317,63700,ASH_COATED_OSMIUM,BUY,2,9999.0,10006.0,7.0,10007.0,10007.0,10007.0,0,0,20.0,-9,-7
296317,64900,ASH_COATED_OSMIUM,SELL,4,10012.0,10005.0,7.0,10006.0,10006.0,10002.5,0,0,0.0,-7,-11
296317,65300,ASH_COATED_OSMIUM,BUY,2,9998.0,10005.0,7.0,10006.0,10007.5,10004.0,0,0,31.0,-11,-9
296317,68000,ASH_COATED_OSMIUM,SELL,3,10017.0,10009.0,8.0,10007.0,10006.0,10002.0,0,0,0.0,-9,-12
296317,70000,INTARIAN_PEPPER_ROOT,BUY,6,13066.0,13064.5,-1.5,13071.0,13075.0,13090.0,0,0,0.0,70,76
296317,71500,INTARIAN_PEPPER_ROOT,BUY,4,13067.0,13065.5,-1.5,13071.0,13076.5,13091.5,0,0,0.0,76,80
296317,73400,ASH_COATED_OSMIUM,SELL,2,10003.0,10008.5,-5.5,10007.0,10007.0,10000.0,0,0,0.0,-12,-14
296317,76300,ASH_COATED_OSMIUM,BUY,6,9998.0,10005.0,7.0,10003.0,10007.0,10004.0,0,0,89.0,-14,-8
296317,76500,ASH_COATED_OSMIUM,SELL,8,10013.0,10006.0,7.0,10006.0,10006.0,10002.0,0,0,0.0,-8,-16
296317,77300,ASH_COATED_OSMIUM,SELL,4,10003.0,10003.0,0.0,10014.0,10008.0,10002.0,1,1,0.0,-16,-20
296317,79000,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.5,-5.5,10007.0,10006.0,10001.5,0,0,0.0,-20,-25
296317,80300,ASH_COATED_OSMIUM,SELL,4,10009.0,10012.0,-3.0,10007.0,10004.0,nan,0,0,0.0,-25,-29
296317,83600,ASH_COATED_OSMIUM,SELL,2,10005.0,10010.5,-5.5,10004.0,10002.0,nan,0,0,0.0,-29,-31
296317,83700,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10004.0,10003.0,nan,0,0,0.0,-31,-33
296317,84400,ASH_COATED_OSMIUM,SELL,2,10002.0,10007.5,-5.5,10004.0,9994.0,nan,0,0,0.0,-33,-35
296317,84600,INTARIAN_PEPPER_ROOT,SELL,6,13091.0,13085.0,6.0,13093.0,13090.0,nan,1,1,498.0,80,74
296317,85500,ASH_COATED_OSMIUM,BUY,7,9997.0,10004.0,7.0,10003.0,10001.0,nan,0,0,111.0,-35,-28
296317,85900,ASH_COATED_OSMIUM,BUY,5,9994.0,10003.5,9.5,10002.0,10001.0,nan,0,0,85.0,-28,-23
296317,87400,INTARIAN_PEPPER_ROOT,BUY,3,13081.0,13087.0,6.0,13088.0,13092.0,nan,0,0,0.0,74,77
296317,87800,ASH_COATED_OSMIUM,SELL,5,10003.0,10006.0,-3.0,10004.0,10001.0,nan,0,0,0.0,-23,-28
296317,87900,ASH_COATED_OSMIUM,BUY,5,9994.0,10001.0,7.0,10003.0,10009.0,nan,0,0,85.0,-28,-23
296317,88300,ASH_COATED_OSMIUM,SELL,2,10009.0,10000.5,8.5,9999.0,10001.0,nan,0,0,0.0,-23,-25
296317,89700,ASH_COATED_OSMIUM,SELL,9,10004.0,10008.5,-4.5,10001.0,10002.0,nan,0,0,0.0,-25,-34
296317,90200,ASH_COATED_OSMIUM,SELL,10,10009.0,10001.0,8.0,10001.0,10003.0,nan,0,0,0.0,-34,-44
296317,90700,ASH_COATED_OSMIUM,SELL,2,10008.0,10001.0,7.0,10001.0,10002.0,nan,0,0,0.0,-44,-46
296317,90800,ASH_COATED_OSMIUM,BUY,6,9994.0,10001.0,7.0,10000.0,10003.0,nan,0,0,57.0,-46,-40
296317,91700,INTARIAN_PEPPER_ROOT,BUY,3,13087.0,13086.0,-1.0,13091.0,13097.0,nan,0,0,0.0,77,80
296317,92500,INTARIAN_PEPPER_ROOT,SELL,7,13099.0,13092.5,6.5,13093.5,13097.5,nan,0,1,689.0,80,73
296317,93000,ASH_COATED_OSMIUM,SELL,8,10003.0,10006.0,-3.0,10003.0,9994.0,nan,0,0,0.0,-40,-48
296317,95900,ASH_COATED_OSMIUM,SELL,3,10009.0,10002.0,7.0,10002.0,nan,nan,0,0,0.0,-48,-51
296317,96900,ASH_COATED_OSMIUM,SELL,6,10009.0,10002.0,7.0,10001.0,nan,nan,0,0,0.0,-51,-57
296317,96900,ASH_COATED_OSMIUM,SELL,8,10009.0,10002.0,7.0,10001.0,nan,nan,0,0,0.0,-57,-65
296317,97200,INTARIAN_PEPPER_ROOT,SELL,7,13103.0,13102.5,0.5,13098.0,nan,nan,0,0,635.0,73,66
296317,97400,INTARIAN_PEPPER_ROOT,BUY,5,13093.0,13091.5,-1.5,13100.0,nan,nan,0,0,0.0,66,71
