sub,timestamp,product,side,size,price,mid_at_fill,edge_at_fill,mid_plus_10,mid_plus_50,mid_plus_200,adverse_N2_M10,adverse_N4_M50,realized_pnl_fifo,inv_before,inv_after
296317,14100,ASH_COATED_OSMIUM,SELL,4,10002.0,10007.0,-5.0,10005.0,10005.0,10000.5,0,0,0.0,-7,-11
296317,15100,ASH_COATED_OSMIUM,SELL,2,10012.0,10005.0,7.0,10004.0,10005.0,10002.0,0,0,0.0,-11,-13
296317,15100,ASH_COATED_OSMIUM,SELL,8,10012.0,10005.0,7.0,10004.0,10005.0,10002.0,0,0,0.0,-13,-21
296317,18500,ASH_COATED_OSMIUM,SELL,6,10015.0,10006.5,8.5,10005.0,9996.0,9992.0,0,0,0.0,-21,-27
296317,23900,ASH_COATED_OSMIUM,BUY,4,9981.0,10012.0,31.0,10003.0,9999.0,10009.0,1,1,112.0,-27,-23
296317,24300,ASH_COATED_OSMIUM,BUY,4,9996.0,10003.0,7.0,10003.5,9999.0,10001.0,0,0,60.0,-23,-19
296317,24600,ASH_COATED_OSMIUM,BUY,3,9996.0,10004.0,8.0,10002.0,9997.5,10001.0,0,1,18.0,-19,-16
296317,25100,ASH_COATED_OSMIUM,SELL,8,10005.0,10005.0,0.0,10002.0,9998.0,10002.0,0,0,0.0,-16,-24
296317,26800,ASH_COATED_OSMIUM,BUY,8,9998.0,9995.5,-2.5,10000.0,9999.0,10002.0,0,0,112.0,-24,-16
296317,30400,ASH_COATED_OSMIUM,SELL,2,10007.0,10000.0,7.0,10000.0,10003.0,10002.5,0,0,0.0,-16,-18
296317,30400,INTARIAN_PEPPER_ROOT,SELL,6,13036.0,13030.0,6.0,13031.0,13035.0,13050.0,0,1,168.0,80,74
296317,32800,ASH_COATED_OSMIUM,BUY,9,9998.0,9995.0,-3.0,10001.0,10005.5,9995.0,0,0,137.0,-18,-9
296317,32800,ASH_COATED_OSMIUM,BUY,4,9993.0,9995.0,2.0,10001.0,10005.5,9995.0,0,0,48.0,-9,-5
296317,33400,ASH_COATED_OSMIUM,BUY,9,9999.0,9996.0,-3.0,10002.0,10000.0,10004.0,0,0,34.0,-5,4
296317,34000,ASH_COATED_OSMIUM,SELL,7,10009.0,10002.0,7.0,10002.0,10000.0,10004.0,0,0,40.0,4,-3
296317,34400,INTARIAN_PEPPER_ROOT,SELL,3,13040.0,13034.0,6.0,13035.0,13039.0,13054.0,0,1,96.0,74,71
296317,34500,ASH_COATED_OSMIUM,BUY,8,9995.0,10002.0,7.0,10002.0,9999.0,10003.0,0,0,42.0,-3,5
296317,35700,INTARIAN_PEPPER_ROOT,SELL,7,13042.0,13041.0,1.0,13037.0,13040.5,13058.0,0,0,238.0,71,64
296317,36500,ASH_COATED_OSMIUM,SELL,3,10009.0,10002.0,7.0,10001.0,10000.0,10001.0,0,0,42.0,5,2
296317,37400,INTARIAN_PEPPER_ROOT,BUY,11,13044.0,13037.0,-7.0,13032.5,13042.0,13059.0,1,0,0.0,64,75
296317,37800,ASH_COATED_OSMIUM,SELL,8,10002.0,10005.5,-3.5,10000.0,10002.0,10006.0,0,0,14.0,2,-6
296317,37900,ASH_COATED_OSMIUM,BUY,4,9993.0,10000.0,7.0,10000.0,10002.5,10013.0,0,0,36.0,-6,-2
296317,38400,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,9999.0,10001.0,10005.0,0,0,0.0,-2,-5
296317,38400,INTARIAN_PEPPER_ROOT,BUY,5,13034.0,13032.5,-1.5,13039.0,13043.0,13058.0,0,0,0.0,75,80
296317,39900,ASH_COATED_OSMIUM,SELL,7,10007.0,10000.0,7.0,10002.0,10002.0,10015.0,0,0,0.0,-5,-12
296317,41500,ASH_COATED_OSMIUM,SELL,5,10008.0,10000.0,8.0,10005.5,10007.0,10007.0,1,1,0.0,-12,-17
296317,42800,INTARIAN_PEPPER_ROOT,SELL,5,13049.0,13043.0,6.0,13044.0,13048.0,13063.0,0,1,205.0,80,75
296317,43000,INTARIAN_PEPPER_ROOT,BUY,5,13039.0,13037.5,-1.5,13044.0,13049.5,13064.5,0,0,0.0,75,80
296317,44200,ASH_COATED_OSMIUM,BUY,8,10000.0,9997.0,-3.0,10003.0,9994.0,10005.0,0,0,46.0,-17,-9
296317,44800,ASH_COATED_OSMIUM,BUY,8,9999.0,9996.5,-2.5,10002.0,10002.0,10005.5,0,0,68.0,-9,-1
296317,46500,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10003.0,10005.0,10006.0,0,0,0.0,-1,-10
296317,50900,ASH_COATED_OSMIUM,BUY,5,9996.0,10004.5,8.5,10003.0,10004.0,10015.0,0,0,44.0,-10,-5
296317,54600,ASH_COATED_OSMIUM,BUY,6,9996.0,10003.0,7.0,10004.5,10007.0,10006.0,0,0,40.0,-5,1
296317,57000,INTARIAN_PEPPER_ROOT,SELL,4,13063.0,13057.0,6.0,13058.0,13063.5,13075.5,0,1,212.0,80,76
296317,58400,ASH_COATED_OSMIUM,BUY,3,9998.0,10005.0,7.0,10006.0,10005.5,10007.0,0,0,0.0,1,4
296317,59200,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.0,-5.0,9998.0,10005.0,10008.5,0,0,26.0,4,-1
296317,59500,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10006.0,10005.0,10007.0,0,0,0.0,-1,-3
296317,61700,INTARIAN_PEPPER_ROOT,SELL,6,13068.0,13062.0,6.0,13063.0,13067.0,13082.0,0,1,348.0,76,70
296317,62000,ASH_COATED_OSMIUM,SELL,6,10013.0,10006.0,7.0,10007.0,10007.0,10007.0,0,0,0.0,-3,-9
296317,63700,ASH_COATED_OSMIUM,BUY,2,9999.0,10006.0,7.0,10007.0,10007.0,10007.0,0,0,20.0,-9,-7
296317,64900,ASH_COATED_OSMIUM,SELL,4,10012.0,10005.0,7.0,10006.0,10006.0,10002.5,0,0,0.0,-7,-11
296317,65300,ASH_COATED_OSMIUM,BUY,2,9998.0,10005.0,7.0,10006.0,10007.5,10004.0,0,0,31.0,-11,-9
296317,68000,ASH_COATED_OSMIUM,SELL,3,10017.0,10009.0,8.0,10007.0,10006.0,10002.0,0,0,0.0,-9,-12
296317,70000,INTARIAN_PEPPER_ROOT,BUY,6,13066.0,13064.5,-1.5,13071.0,13075.0,13090.0,0,0,0.0,70,76
296317,71500,INTARIAN_PEPPER_ROOT,BUY,4,13067.0,13065.5,-1.5,13071.0,13076.5,13091.5,0,0,0.0,76,80
296317,73400,ASH_COATED_OSMIUM,SELL,2,10003.0,10008.5,-5.5,10007.0,10007.0,10000.0,0,0,0.0,-12,-14
296317,76300,ASH_COATED_OSMIUM,BUY,6,9998.0,10005.0,7.0,10003.0,10007.0,10004.0,0,0,89.0,-14,-8
296317,76500,ASH_COATED_OSMIUM,SELL,8,10013.0,10006.0,7.0,10006.0,10006.0,10002.0,0,0,0.0,-8,-16
296317,77300,ASH_COATED_OSMIUM,SELL,4,10003.0,10003.0,0.0,10014.0,10008.0,10002.0,1,1,0.0,-16,-20
296317,79000,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.5,-5.5,10007.0,10006.0,10001.5,0,0,0.0,-20,-25
296317,80300,ASH_COATED_OSMIUM,SELL,4,10009.0,10012.0,-3.0,10007.0,10004.0,nan,0,0,0.0,-25,-29
296317,83600,ASH_COATED_OSMIUM,SELL,2,10005.0,10010.5,-5.5,10004.0,10002.0,nan,0,0,0.0,-29,-31
296317,83700,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10004.0,10003.0,nan,0,0,0.0,-31,-33
296317,84400,ASH_COATED_OSMIUM,SELL,2,10002.0,10007.5,-5.5,10004.0,9994.0,nan,0,0,0.0,-33,-35
296317,84600,INTARIAN_PEPPER_ROOT,SELL,6,13091.0,13085.0,6.0,13093.0,13090.0,nan,1,1,498.0,80,74
296317,85500,ASH_COATED_OSMIUM,BUY,7,9997.0,10004.0,7.0,10003.0,10001.0,nan,0,0,111.0,-35,-28
296317,85900,ASH_COATED_OSMIUM,BUY,5,9994.0,10003.5,9.5,10002.0,10001.0,nan,0,0,85.0,-28,-23
296317,87400,INTARIAN_PEPPER_ROOT,BUY,3,13081.0,13087.0,6.0,13088.0,13092.0,nan,0,0,0.0,74,77
296317,87800,ASH_COATED_OSMIUM,SELL,5,10003.0,10006.0,-3.0,10004.0,10001.0,nan,0,0,0.0,-23,-28
296317,87900,ASH_COATED_OSMIUM,BUY,5,9994.0,10001.0,7.0,10003.0,10009.0,nan,0,0,85.0,-28,-23
296317,88300,ASH_COATED_OSMIUM,SELL,2,10009.0,10000.5,8.5,9999.0,10001.0,nan,0,0,0.0,-23,-25
296317,89700,ASH_COATED_OSMIUM,SELL,9,10004.0,10008.5,-4.5,10001.0,10002.0,nan,0,0,0.0,-25,-34
296317,90200,ASH_COATED_OSMIUM,SELL,10,10009.0,10001.0,8.0,10001.0,10003.0,nan,0,0,0.0,-34,-44
296317,90700,ASH_COATED_OSMIUM,SELL,2,10008.0,10001.0,7.0,10001.0,10002.0,nan,0,0,0.0,-44,-46
296317,90800,ASH_COATED_OSMIUM,BUY,6,9994.0,10001.0,7.0,10000.0,10003.0,nan,0,0,57.0,-46,-40
296317,91700,INTARIAN_PEPPER_ROOT,BUY,3,13087.0,13086.0,-1.0,13091.0,13097.0,nan,0,0,0.0,77,80
296317,92500,INTARIAN_PEPPER_ROOT,SELL,7,13099.0,13092.5,6.5,13093.5,13097.5,nan,0,1,689.0,80,73
296317,93000,ASH_COATED_OSMIUM,SELL,8,10003.0,10006.0,-3.0,10003.0,9994.0,nan,0,0,0.0,-40,-48
296317,95900,ASH_COATED_OSMIUM,SELL,3,10009.0,10002.0,7.0,10002.0,nan,nan,0,0,0.0,-48,-51
296317,96900,ASH_COATED_OSMIUM,SELL,6,10009.0,10002.0,7.0,10001.0,nan,nan,0,0,0.0,-51,-57
296317,96900,ASH_COATED_OSMIUM,SELL,8,10009.0,10002.0,7.0,10001.0,nan,nan,0,0,0.0,-57,-65
296317,97200,INTARIAN_PEPPER_ROOT,SELL,7,13103.0,13102.5,0.5,13098.0,nan,nan,0,0,635.0,73,66
296317,97400,INTARIAN_PEPPER_ROOT,BUY,5,13093.0,13091.5,-1.5,13100.0,nan,nan,0,0,0.0,66,71
296379,400,ASH_COATED_OSMIUM,SELL,8,10010.0,10014.5,-4.5,10001.0,10009.0,10002.0,0,0,0.0,0,-8
296379,500,INTARIAN_PEPPER_ROOT,BUY,9,13007.0,13000.0,-7.0,13003.0,13005.5,13028.0,0,0,0.0,0,9
296379,1400,INTARIAN_PEPPER_ROOT,BUY,10,13008.0,13001.0,-7.0,13002.0,13006.0,13021.0,0,0,0.0,9,19
296379,2700,INTARIAN_PEPPER_ROOT,BUY,8,12998.0,12997.0,-1.0,13004.0,13008.0,13023.0,0,0,0.0,19,27
296379,3400,INTARIAN_PEPPER_ROOT,BUY,12,13010.0,13003.0,-7.0,13002.5,13008.0,13021.5,0,0,0.0,27,39
296379,3600,ASH_COATED_OSMIUM,SELL,3,10018.0,10010.0,8.0,10010.0,10007.5,10005.5,0,0,0.0,-8,-11
296379,3800,ASH_COATED_OSMIUM,SELL,5,10006.0,10011.5,-5.5,10009.0,10007.0,10004.0,0,0,0.0,-11,-16
296379,4100,ASH_COATED_OSMIUM,SELL,3,10006.0,10011.0,-5.0,10009.0,10011.0,10004.0,0,0,0.0,-16,-19
296379,4200,ASH_COATED_OSMIUM,SELL,2,10021.0,10001.0,20.0,10007.5,9998.0,10003.0,1,0,0.0,-19,-21
296379,5000,INTARIAN_PEPPER_ROOT,BUY,5,12999.0,13005.0,6.0,13006.0,13010.0,13026.5,0,0,0.0,39,44
296379,5400,INTARIAN_PEPPER_ROOT,BUY,8,13012.0,13005.0,-7.0,13006.0,13012.0,13025.0,0,0,0.0,44,52
296379,5700,INTARIAN_PEPPER_ROOT,BUY,5,13001.0,13000.0,-1.0,13007.0,13016.0,13026.0,0,0,0.0,52,57
296379,6900,ASH_COATED_OSMIUM,SELL,5,10006.0,10011.5,-5.5,10008.0,10006.0,9996.0,0,0,0.0,-21,-26
296379,7200,ASH_COATED_OSMIUM,SELL,2,10006.0,10012.5,-6.5,10006.5,10005.0,10000.0,0,0,0.0,-26,-28
296379,7400,INTARIAN_PEPPER_ROOT,BUY,10,13014.0,13007.0,-7.0,13008.0,13012.0,13034.0,0,0,0.0,57,67
296379,9100,ASH_COATED_OSMIUM,SELL,4,10006.0,10011.0,-5.0,10007.0,10007.0,9998.0,0,0,0.0,-28,-32
296379,9600,ASH_COATED_OSMIUM,BUY,6,10000.0,10007.0,7.0,10000.0,10004.0,9999.0,1,0,60.0,-32,-26
296379,10000,ASH_COATED_OSMIUM,BUY,8,10000.0,10007.0,7.0,10007.0,10001.0,9999.0,0,1,92.0,-26,-18
296379,10700,ASH_COATED_OSMIUM,SELL,5,10009.0,10012.0,-3.0,10004.5,10004.5,10000.0,0,0,0.0,-18,-23
296379,12100,ASH_COATED_OSMIUM,BUY,5,9996.0,10004.5,8.5,10013.0,10006.0,10000.0,0,0,50.0,-23,-18
296379,12600,INTARIAN_PEPPER_ROOT,BUY,3,13008.0,13007.0,-1.0,13014.0,13018.0,13033.0,0,0,0.0,67,70
296379,14000,ASH_COATED_OSMIUM,SELL,3,10011.0,10004.0,7.0,10001.0,10003.5,10002.0,0,0,0.0,-18,-21
296379,14100,ASH_COATED_OSMIUM,SELL,4,10002.0,10007.0,-5.0,10005.0,10005.0,10002.0,0,0,0.0,-21,-25
296379,15100,ASH_COATED_OSMIUM,SELL,2,10012.0,10005.0,7.0,10008.0,10004.0,10002.0,1,0,0.0,-25,-27
296379,15100,ASH_COATED_OSMIUM,SELL,8,10012.0,10005.0,7.0,10008.0,10004.0,10002.0,1,0,0.0,-27,-35
296379,16100,ASH_COATED_OSMIUM,SELL,4,10003.0,10008.0,-5.0,10006.0,10002.0,10002.0,0,0,0.0,-35,-39
296379,18500,ASH_COATED_OSMIUM,SELL,6,10012.0,10005.0,7.0,10005.0,10004.0,10000.0,0,0,0.0,-39,-45
296379,23000,INTARIAN_PEPPER_ROOT,BUY,4,13017.0,13023.0,6.0,13025.5,13029.5,13037.5,0,0,0.0,70,74
296379,23100,INTARIAN_PEPPER_ROOT,BUY,4,13019.0,13017.5,-1.5,13024.0,13029.5,13041.5,0,0,0.0,74,78
296379,23900,ASH_COATED_OSMIUM,BUY,4,9997.0,10004.0,7.0,10002.0,10007.0,10000.5,0,0,66.0,-45,-41
296379,24300,ASH_COATED_OSMIUM,BUY,4,9996.0,10003.0,7.0,10003.0,9991.0,10003.5,0,1,40.0,-41,-37
296379,24600,ASH_COATED_OSMIUM,BUY,3,9996.0,10003.0,7.0,10002.0,9999.0,10000.0,0,0,30.0,-37,-34
296379,25500,INTARIAN_PEPPER_ROOT,BUY,2,13021.0,13019.5,-1.5,13026.5,13030.5,13038.0,0,0,0.0,78,80
296379,26800,ASH_COATED_OSMIUM,BUY,8,9998.0,9995.5,-2.5,10000.0,9999.0,10001.0,0,0,84.0,-34,-26
296379,30400,ASH_COATED_OSMIUM,SELL,2,10010.0,10001.5,8.5,10000.0,10003.0,10002.5,0,0,0.0,-26,-28
296379,30400,INTARIAN_PEPPER_ROOT,SELL,6,13036.0,13030.0,6.0,13031.0,13035.0,13050.0,0,1,174.0,80,74
296379,32800,ASH_COATED_OSMIUM,BUY,9,9998.0,9994.0,-4.0,10002.0,10002.0,10003.0,0,0,84.0,-28,-19
296379,32800,ASH_COATED_OSMIUM,BUY,4,9991.0,9994.0,3.0,10002.0,10002.0,10003.0,0,0,84.0,-19,-15
296379,33400,ASH_COATED_OSMIUM,BUY,9,9999.0,9995.0,-4.0,10002.0,10000.0,10004.0,0,0,81.0,-15,-6
296379,34000,ASH_COATED_OSMIUM,SELL,7,10009.0,10002.0,7.0,10002.0,10000.0,10004.0,0,0,0.0,-6,-13
296379,34400,INTARIAN_PEPPER_ROOT,SELL,3,13040.0,13041.0,-1.0,13035.0,13039.0,13061.0,0,0,99.0,74,71
296379,34500,ASH_COATED_OSMIUM,BUY,8,9995.0,10002.0,7.0,10002.0,9999.0,10003.0,0,0,126.0,-13,-5
296379,35700,INTARIAN_PEPPER_ROOT,SELL,7,13045.0,13042.5,2.5,13044.0,13041.0,13058.0,0,0,259.0,71,64
296379,35800,INTARIAN_PEPPER_ROOT,BUY,7,13031.0,13030.0,-1.0,13037.0,13041.0,13056.0,0,0,0.0,64,71
296379,36500,ASH_COATED_OSMIUM,SELL,3,10009.0,10002.0,7.0,10001.0,10001.0,10002.5,0,0,0.0,-5,-8
296379,37800,ASH_COATED_OSMIUM,SELL,8,10002.0,10002.0,0.0,10000.0,10002.0,10005.0,0,0,0.0,-8,-16
296379,37900,ASH_COATED_OSMIUM,BUY,4,9991.0,9999.0,8.0,10001.5,10001.0,10006.0,0,0,72.0,-16,-12
296379,38400,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,10000.5,10001.0,10004.0,0,0,0.0,-12,-15
296379,38400,INTARIAN_PEPPER_ROOT,BUY,8,13034.0,13032.5,-1.5,13039.0,13041.5,13058.0,0,0,0.0,71,79
296379,38500,INTARIAN_PEPPER_ROOT,BUY,1,13032.0,13038.5,6.5,13039.5,13043.5,13058.5,0,0,0.0,79,80
296379,39100,ASH_COATED_OSMIUM,SELL,6,10007.0,10000.0,7.0,10000.0,10001.0,10006.0,0,0,0.0,-15,-21
296379,39900,ASH_COATED_OSMIUM,SELL,7,10007.0,10000.0,7.0,10001.0,10002.0,10007.0,0,0,0.0,-21,-28
296379,41500,ASH_COATED_OSMIUM,SELL,5,10008.0,10001.0,7.0,10005.5,10007.0,10006.5,1,1,0.0,-28,-33
296379,41800,ASH_COATED_OSMIUM,SELL,5,10003.0,10006.5,-3.5,10002.0,10001.0,10008.0,0,0,0.0,-33,-38
296379,42800,INTARIAN_PEPPER_ROOT,SELL,5,13049.0,13041.5,7.5,13042.5,13049.5,13063.0,0,1,225.0,80,75
296379,43000,INTARIAN_PEPPER_ROOT,BUY,5,13039.0,13037.5,-1.5,13044.0,13048.0,13063.0,0,0,0.0,75,80
296379,44200,ASH_COATED_OSMIUM,BUY,8,10000.0,9997.0,-3.0,9998.0,10002.0,10005.0,0,0,44.0,-38,-30
296379,44800,ASH_COATED_OSMIUM,BUY,8,9999.0,9996.5,-2.5,10002.0,10001.0,10004.5,0,0,44.0,-30,-22
296379,46500,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10003.0,10004.0,10014.0,0,0,0.0,-22,-31
296379,49400,ASH_COATED_OSMIUM,SELL,9,10004.0,10004.0,0.0,10002.5,10003.0,10007.0,0,0,0.0,-31,-40
296379,50900,ASH_COATED_OSMIUM,BUY,5,9981.0,10014.0,33.0,10003.0,10005.0,10007.0,1,1,130.0,-40,-35
296379,54600,ASH_COATED_OSMIUM,BUY,6,9996.0,10003.0,7.0,10003.0,10005.5,10004.0,0,0,66.0,-35,-29
296379,57000,INTARIAN_PEPPER_ROOT,SELL,4,13063.0,13057.0,6.0,13059.5,13062.0,13078.5,1,1,260.0,80,76
296379,58400,ASH_COATED_OSMIUM,BUY,3,9996.0,10004.0,8.0,10006.0,10007.0,10007.0,0,0,35.0,-29,-26
296379,59200,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.0,-5.0,10006.5,10005.0,10006.0,0,0,0.0,-26,-31
296379,59500,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10007.5,10005.0,10006.0,0,0,0.0,-31,-33
296379,61700,INTARIAN_PEPPER_ROOT,SELL,6,13068.0,13062.0,6.0,13061.0,13067.0,13082.0,0,1,372.0,76,70
296379,62000,ASH_COATED_OSMIUM,SELL,6,10013.0,10006.0,7.0,10006.5,10007.0,10005.5,0,0,0.0,-33,-39
296379,63700,ASH_COATED_OSMIUM,BUY,2,9999.0,10006.0,7.0,10006.0,10007.0,10007.0,0,0,18.0,-39,-37
296379,64300,INTARIAN_PEPPER_ROOT,BUY,3,13060.0,13058.5,-1.5,13065.0,13069.0,13082.5,0,0,0.0,70,73
296379,64900,ASH_COATED_OSMIUM,SELL,4,10021.0,9997.0,24.0,10007.0,10007.5,10005.0,1,1,0.0,-37,-41
296379,65300,ASH_COATED_OSMIUM,BUY,2,9995.0,10003.5,8.5,10006.0,10006.0,10004.0,0,0,21.0,-41,-39
296379,68000,ASH_COATED_OSMIUM,SELL,3,10015.0,10008.0,7.0,10006.0,10006.0,10002.0,0,0,0.0,-39,-42
296379,70000,INTARIAN_PEPPER_ROOT,BUY,6,13066.0,13064.5,-1.5,13071.0,13073.5,13090.0,0,0,0.0,73,79
296379,71500,INTARIAN_PEPPER_ROOT,BUY,1,13067.0,13065.5,-1.5,13072.5,13076.5,13090.0,0,0,0.0,79,80
296379,73400,ASH_COATED_OSMIUM,SELL,2,10003.0,10008.5,-5.5,10006.0,10007.0,10001.0,0,0,0.0,-42,-44
296379,74600,ASH_COATED_OSMIUM,SELL,5,10004.0,10004.0,0.0,10006.0,10007.0,10002.0,0,0,0.0,-44,-49
296379,76300,ASH_COATED_OSMIUM,BUY,6,9998.0,10005.0,7.0,10008.0,10006.0,10004.0,0,0,32.0,-49,-43
296379,76500,ASH_COATED_OSMIUM,SELL,5,10003.0,10008.5,-5.5,10014.0,10007.0,10002.0,1,0,0.0,-43,-48
296379,76500,ASH_COATED_OSMIUM,SELL,8,10013.0,10008.5,4.5,10014.0,10007.0,10002.0,1,0,0.0,-48,-56
296379,77300,ASH_COATED_OSMIUM,SELL,4,10003.0,10008.0,-5.0,10006.0,10008.0,9999.0,0,0,0.0,-56,-60
296379,80300,ASH_COATED_OSMIUM,SELL,4,10009.0,10012.0,-3.0,10006.0,10004.0,nan,0,0,0.0,-60,-64
296379,83600,ASH_COATED_OSMIUM,SELL,2,10005.0,10010.5,-5.5,10004.0,10002.0,nan,0,0,0.0,-64,-66
296379,83700,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10004.0,10003.0,nan,0,0,0.0,-66,-68
296379,84400,ASH_COATED_OSMIUM,SELL,2,10002.0,10007.5,-5.5,10004.0,10002.0,nan,0,0,0.0,-68,-70
296379,84600,INTARIAN_PEPPER_ROOT,SELL,6,13091.0,13085.0,6.0,13086.0,13090.0,nan,0,1,486.0,80,74
296379,85500,ASH_COATED_OSMIUM,BUY,7,9997.0,10004.0,7.0,10003.0,10000.0,nan,0,0,49.0,-70,-63
296379,85900,ASH_COATED_OSMIUM,BUY,5,9994.0,10003.5,9.5,10001.0,10001.0,nan,1,0,50.0,-63,-58
296379,87400,INTARIAN_PEPPER_ROOT,BUY,3,13081.0,13089.0,8.0,13088.0,13094.0,nan,0,0,0.0,74,77
296379,87900,ASH_COATED_OSMIUM,BUY,5,9994.0,10001.0,7.0,10003.0,10001.0,nan,0,0,50.0,-58,-53
296379,88300,ASH_COATED_OSMIUM,SELL,2,10009.0,10002.0,7.0,10002.0,10000.0,nan,0,0,0.0,-53,-55
296379,89700,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10001.0,10002.0,nan,0,0,0.0,-55,-64
296379,90200,ASH_COATED_OSMIUM,SELL,10,10009.0,10002.0,7.0,10002.5,10002.0,nan,0,0,0.0,-64,-74
296379,90700,ASH_COATED_OSMIUM,SELL,2,10008.0,10001.0,7.0,10002.5,10002.0,nan,0,0,0.0,-74,-76
296379,90800,ASH_COATED_OSMIUM,BUY,6,9994.0,10002.5,8.5,10000.0,10002.0,nan,1,0,80.0,-76,-70
296379,91700,INTARIAN_PEPPER_ROOT,BUY,3,13087.0,13086.0,-1.0,13091.0,13097.0,nan,0,0,0.0,77,80
296379,92500,INTARIAN_PEPPER_ROOT,SELL,7,13099.0,13092.5,6.5,13092.0,13097.5,nan,0,1,678.0,80,73
296379,93000,ASH_COATED_OSMIUM,SELL,8,10003.0,10006.0,-3.0,10003.0,10002.0,nan,0,0,0.0,-70,-78
296379,95100,INTARIAN_PEPPER_ROOT,BUY,7,13091.0,13089.5,-1.5,13096.0,nan,nan,0,0,0.0,73,80
296379,95900,ASH_COATED_OSMIUM,SELL,2,10009.0,10002.0,7.0,10002.0,nan,nan,0,0,0.0,-78,-80
